,Coef
PCA_feature_2,-0.1593542577325442
PCA_feature_3,0.1503370632823504
PCA_feature_9,0.06676987924356537
PCA_feature_10,-0.08761642674036008
PCA_feature_11,-0.11248485471858505
PCA_feature_13,0.2861312283028621
PCA_feature_16,0.19898667250750623
PCA_feature_23,0.08626854802706985
PCA_feature_25,-0.22588406317530052
PCA_feature_26,-0.42146488234155877
PCA_feature_58,0.18111287212738608
PCA_feature_131,-1.796155221371357e-14
PCA_feature_135,1.1815321086351482e-14
PCA_feature_137,2.6908269150088807e-14
PCA_feature_142,-3.416181097635841e-14
PCA_feature_143,5.251303862942034e-15
PCA_feature_147,4.014202482347546e-15
PCA_feature_153,-2.48586834473294e-14
