,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6638
balance_train_Cutoff,0.5283
balance_train_Acc,0.7024
balance_train_MCC,0.4058
balance_train_Sen,0.7381
balance_train_Spe,0.6667
balance_train_PPV,0.6889
balance_train_NPV,0.7179
balance_train_Youden Index,0.4048
balance_train_AUC,0.7409
balance_train_95% CIs,[0.6655-0.8164]
balance_train_Std,0.0385
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5117
train_Cutoff,0.4991
train_Acc,0.6850
train_MCC,0.4221
train_Sen,0.8372
train_Spe,0.6071
train_PPV,0.5217
train_NPV,0.8793
train_Youden Index,0.4444
train_AUC,0.7525
train_95% CIs,[0.6696-0.8354]
train_Std,0.0423
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6787
test_Cutoff,0.4265
test_Acc,0.6909
test_MCC,0.4609
test_Sen,0.8947
test_Spe,0.5833
test_PPV,0.5312
test_NPV,0.9130
test_Youden Index,0.4781
test_AUC,0.7719
test_95% CIs,[0.6380-0.9058]
test_Std,0.0683
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8253
cv_train_Cutoff,0.4998
cv_train_Acc,0.7307
cv_train_MCC,0.4691
cv_train_Sen,0.8214
cv_train_Spe,0.6399
cv_train_PPV,0.6952
cv_train_NPV,0.7818
cv_train_Youden Index,0.4613
cv_train_AUC,0.8223
cv_train_95% CIs,[0.7921-0.8525]
cv_train_Std,0.0154
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6303
cv_val_Cutoff,0.5154
cv_val_Acc,0.7717
cv_val_MCC,0.4820
cv_val_Sen,0.6279
cv_val_Spe,0.8452
cv_val_PPV,0.6750
cv_val_NPV,0.8161
cv_val_Youden Index,0.4731
cv_val_AUC,0.7710
cv_val_95% CIs,[0.6818-0.8603]
cv_val_Std,0.0456
