,label,PCA_feature_88,PCA_feature_11,PCA_feature_17,PCA_feature_137,PCA_feature_37,PCA_feature_3,PCA_feature_167,PCA_feature_130,PCA_feature_15,PCA_feature_89,PCA_feature_142,PCA_feature_138,PCA_feature_18,PCA_feature_13,PCA_feature_117,PCA_feature_97,PCA_feature_1,PCA_feature_80
36,1.0,-0.21007059239892262,-2.324823305405968,1.5082057051085196,2.345346139520643e-15,0.1495063283374639,0.8500235896777295,2.8796409701215e-16,1.547373340571312e-15,1.5492434391588485,0.5707281601812784,-7.142723912334503e-16,1.7694179454963432e-16,0.3485561783852478,3.6476351521104204,0.12247329691875544,-0.046138407264715076,-5.703335179347993,-0.03583783655480802
36,1.0,-0.21007059239892262,-2.324823305405968,1.5082057051085196,2.345346139520643e-15,0.1495063283374639,0.8500235896777295,2.8796409701215e-16,1.547373340571312e-15,1.5492434391588485,0.5707281601812784,-7.142723912334503e-16,1.7694179454963432e-16,0.3485561783852478,3.6476351521104204,0.12247329691875544,-0.046138407264715076,-5.703335179347993,-0.03583783655480802
36,1.0,-0.21007059239892262,-2.324823305405968,1.5082057051085196,2.345346139520643e-15,0.1495063283374639,0.8500235896777295,2.8796409701215e-16,1.547373340571312e-15,1.5492434391588485,0.5707281601812784,-7.142723912334503e-16,1.7694179454963432e-16,0.3485561783852478,3.6476351521104204,0.12247329691875544,-0.046138407264715076,-5.703335179347993,-0.03583783655480802
36,0.0,-0.18782940489042715,-4.67181300384086,-2.045102503094095,-2.095545958979983e-15,-2.3107653127970886,-8.787468534058771,1.5178830414797062e-16,-1.5265566588595902e-16,-3.873794419961935,0.6284111403795674,2.896988204881268e-16,1.6792123247455493e-15,-4.390900894891408,-4.592009668237636,0.07523889495372243,1.4086840536593448,-18.122374959372895,-0.06623760137000906
37,0.0,-0.4995788472167464,0.8416446030533562,-0.1126010476314041,-6.522560269672795e-15,0.6858805075761234,-26.344194859298504,2.636779683484747e-16,-1.8561541192951836e-15,-3.82980749343775,-0.579626497990555,1.9532986339498848e-15,2.0261570199409107e-15,4.091288690366632,-1.2651104317571429,-0.10619837487327291,-0.6049894819997886,-17.60752504752435,-0.08371900083452782
37,1.0,-0.09808773095669593,-9.131132846659357,4.497801696780574,4.343747583845925e-15,-1.937636123684972,10.104147205694346,2.1094237467877974e-15,1.4849232954361469e-15,1.51660063404303,-0.1149311682318581,-1.2455314557513475e-15,-3.039235529911366e-15,2.3798241937909683,4.352156323743831,-0.015909173481256422,-0.004628449633622758,-10.994962087063518,0.010298308108730808
37,1.0,-0.09808773095669593,-9.131132846659357,4.497801696780574,4.343747583845925e-15,-1.937636123684972,10.104147205694346,2.1094237467877974e-15,1.4849232954361469e-15,1.51660063404303,-0.1149311682318581,-1.2455314557513475e-15,-3.039235529911366e-15,2.3798241937909683,4.352156323743831,-0.015909173481256422,-0.004628449633622758,-10.994962087063518,0.010298308108730808
37,1.0,-0.09808773095669593,-9.131132846659357,4.497801696780574,4.343747583845925e-15,-1.937636123684972,10.104147205694346,2.1094237467877974e-15,1.4849232954361469e-15,1.51660063404303,-0.1149311682318581,-1.2455314557513475e-15,-3.039235529911366e-15,2.3798241937909683,4.352156323743831,-0.015909173481256422,-0.004628449633622758,-10.994962087063518,0.010298308108730808
37,1.0,-0.09808773095669593,-9.131132846659357,4.497801696780574,4.343747583845925e-15,-1.937636123684972,10.104147205694346,2.1094237467877974e-15,1.4849232954361469e-15,1.51660063404303,-0.1149311682318581,-1.2455314557513475e-15,-3.039235529911366e-15,2.3798241937909683,4.352156323743831,-0.015909173481256422,-0.004628449633622758,-10.994962087063518,0.010298308108730808
37,1.0,-0.09808773095669593,-9.131132846659357,4.497801696780574,4.343747583845925e-15,-1.937636123684972,10.104147205694346,2.1094237467877974e-15,1.4849232954361469e-15,1.51660063404303,-0.1149311682318581,-1.2455314557513475e-15,-3.039235529911366e-15,2.3798241937909683,4.352156323743831,-0.015909173481256422,-0.004628449633622758,-10.994962087063518,0.010298308108730808
38,0.0,0.4010802604039233,0.12260448734479679,0.48212323253301337,-5.754077769815069e-15,-0.1873838145277185,-15.532180223345668,-5.273559366969494e-16,-1.6653345369377348e-16,-3.826581778387154,0.4731041602210174,1.1310397063368782e-15,3.164135620181696e-15,-0.8927519434399983,-0.9510497971033769,0.3808452557807673,-0.18833466327246695,-13.002502826337766,-0.03404287801169903
39,0.0,-0.25729489441098174,0.17358559241832278,1.9894134252592073,-2.3939183968479938e-15,3.4289897216323704,-13.790424337362024,-4.163336342344337e-17,2.609024107869118e-15,2.319242568722215,-0.151712156461435,3.3024798173908465e-16,6.106226635438361e-16,1.5958237900692827,1.102050045163003,0.01650686993119206,0.3034718264999635,-2.1950097625584144,0.6401620055654391
39,1.0,-0.2737680505628053,-3.139715414430063,1.129037060146628,1.3322676295501878e-15,-0.8775400173410454,4.88467343590033,-5.551115123125783e-17,3.5735303605122226e-16,-1.24239951607198,-0.3838166340330912,1.8735013540549517e-16,7.424616477180734e-16,1.956133334073933,1.6211455261320944,-0.05238170457793976,0.16785150077446603,-3.0014024248386657,-0.4437953338375724
39,1.0,-0.2737680505628056,-3.1397154144300643,1.1290370601466282,1.4710455076283324e-15,-0.8775400173410451,4.88467343590033,-5.551115123125783e-17,4.0072112295064244e-16,-1.2423995160719805,-0.38381663403309163,3.7383290907300193e-16,7.71138795180315e-16,1.9561333340739333,1.6211455261320944,-0.05238170457793974,0.16785150077446603,-3.0014024248386657,-0.4437953338375721
40,0.0,0.31792726689748785,-2.7045750196343956,2.5595755051317077,-2.4702462297909733e-15,-1.8194659140005007,-15.038301473938585,-8.673617379884035e-17,-1.1362438767648086e-16,0.4427694442015052,0.0760092516301332,9.43689570931383e-16,1.817990202823694e-15,1.9971811734796874,-5.807154247022389,0.42951828856055635,-0.21103014257112301,-9.918370772826238,0.6866752543376358
40,1.0,0.5901842654354057,-4.578652545531947,2.363199283861945,-4.163336342344337e-16,0.3033108123747156,5.0187940603001575,-4.163336342344337e-16,7.91033905045424e-16,-1.0510250223154998,-0.6702282995858871,1.582067810090848e-15,1.5681900222830336e-15,0.31047770961291077,3.445962382414713,-0.0325164425390788,-0.5112640502195848,-4.789712395267385,0.12523556234025052
42,1.0,-0.33307812878145976,-5.326851263216093,0.708300755638318,1.7618285302889447e-16,0.11432855643736028,7.164108531674248,-8.049116928532385e-16,4.510281037539698e-16,-0.12179101574115707,-1.2569373534961867,5.273559366969494e-16,5.551115123125783e-16,1.3026763417092253,2.8239672005027496,0.1934198676040433,0.261051815630842,-3.7132974933936804,0.6724559973194043
42,0.0,-1.2038447477444085,-0.09327439257783432,-4.220297489119372,4.440892098500626e-16,-0.033999265798386746,0.031002139493060632,-2.220446049250313e-16,1.394717674685353e-15,-1.903103493892072,0.20778768851504656,-9.71445146547012e-17,7.216449660063518e-16,1.6003473968655857,5.573443877255739,0.4987681416465923,0.7385491207573416,-1.2775568676220717,-0.007656881327975429
43,1.0,-0.6862939653830133,8.635893189247756,4.458650145950824,4.052314039881821e-15,-3.903215306473595,17.981707542649684,-9.575673587391975e-16,2.6558616417204917e-15,-6.44705119047744,-0.6491327035969846,3.903127820947816e-16,-1.2073675392798577e-15,0.6132182533412327,3.369644329500297,0.07435293360698869,0.5839319605916412,-3.8679843624797656,-0.1365642800703902
43,0.0,0.4669784994550829,8.56837526391913,2.0492377783891125,-9.853229343548264e-16,-1.2046819081157703,-16.637853520610708,2.220446049250313e-16,-9.332812300755222e-16,5.655871181712224,0.1050647122931994,6.522560269672795e-16,1.0026701691145945e-15,1.2225266831613055,6.116089385705972,-0.23192912263636795,0.7996390941378388,3.610234899993582,-0.48514647529774213
44,1.0,-0.5531972960822004,0.26220652627858587,-2.44125338763294,1.2073675392798577e-15,-0.5598105075193486,-6.034961255859477,2.0122792321330962e-16,2.0122792321330962e-16,4.840075810235489,-0.23718067196213202,-3.677613769070831e-16,-1.1518563880486e-15,-0.19482784192064828,-3.1145849866634583,0.031795116835403425,0.28442249263744745,0.19457066931599057,0.6362449028509354
44,1.0,-0.5531972960822011,0.2622065262785851,-2.44125338763294,3.469446951953614e-16,-0.5598105075193472,-6.034961255859477,2.0122792321330962e-16,6.678685382510707e-16,4.840075810235488,-0.2371806719621321,-4.2674197509029455e-16,-8.881784197001252e-16,-0.19482784192064778,-3.1145849866634583,0.03179511683540334,0.28442249263744745,0.19457066931598996,0.6362449028509348
45,1.0,1.0531454742517927,-4.622999322677256,-0.11727416577153363,6.25888230132432e-15,0.08064315840867775,13.371016365950656,5.898059818321144e-16,0.0,0.672416076473034,0.5243564602683555,-2.914335439641036e-16,-5.703770789011742e-15,1.7312669493648025,0.2613358983060755,0.8883976699704916,0.4480229224961833,-12.195811513816011,-0.8096776926348804
45,0.0,-0.7759306739311801,0.18618168685368608,3.5773978084465607,-2.7200464103316335e-15,0.4584545726920215,-19.985448932288158,7.494005416219807e-16,-4.551914400963142e-15,-0.6390338792897235,0.6390772765594418,3.7643499428696714e-16,3.7470027081099033e-16,0.1088648601289589,5.412342999536184,0.009794818676023137,-0.30802021214572983,-36.59972525011912,0.10949230407740221
46,0.0,0.6089715026246391,7.918598491857006,1.472813210242122,-2.095545958979983e-15,-1.3808505664388662,-13.195662800614464,-9.71445146547012e-17,-7.73686670285656e-16,4.557489549157287,0.11711735078143007,-4.2500725161431774e-17,1.835337437583462e-15,-0.7316367493528645,-0.5099035648235334,0.4231352729961907,0.979813671200888,7.700435945713696,0.5960542293022828
46,1.0,0.6883869705812911,-2.8179521550835767,-1.9344447811069108,2.7408630920433552e-15,-0.012702239917469993,-1.3274422276653124,-3.0531133177191805e-16,5.065392549852277e-16,-0.8703317741616283,-0.03923179253884809,6.938893903907228e-17,-1.366962099069724e-15,2.1913914963764722,0.5548478647869766,-0.19033605095712686,-0.7436203947665306,-2.067624891755315,0.8353379728346229
47,1.0,-0.07196244276004288,-3.0110492359810275,-2.2795942114720518,3.191891195797325e-15,1.379086633618356,6.039110676133834,6.106226635438361e-16,-1.2975731600306517e-15,-2.364576296437016,0.13253484883057526,1.304512053934559e-15,-2.942091015256665e-15,1.5516502032905732,1.5979797518947878,0.12631156910586516,-0.22051245750989584,-2.9492468818836737,-0.11205916799560289
47,1.0,-0.07196244276004243,-3.0110492359810266,-2.279594211472051,3.4139358007223564e-15,1.3790866336183565,6.039110676133833,6.106226635438361e-16,-1.2906342661267445e-15,-2.3645762964370167,0.13253484883057556,1.582067810090848e-15,-2.9976021664879227e-15,1.5516502032905748,1.5979797518947878,0.12631156910586505,-0.22051245750989584,-2.949246881883674,-0.11205916799560289
47,1.0,-0.07196244276004288,-3.0110492359810275,-2.2795942114720518,3.191891195797325e-15,1.379086633618356,6.039110676133834,6.106226635438361e-16,-1.2975731600306517e-15,-2.364576296437016,0.13253484883057526,1.304512053934559e-15,-2.942091015256665e-15,1.5516502032905732,1.5979797518947878,0.12631156910586516,-0.22051245750989584,-2.9492468818836737,-0.11205916799560289
48,1.0,-0.25780046793659517,-1.9451639405342753,-0.7811988522457038,-1.3877787807814457e-17,0.13304955724820133,-8.74863652418431,1.5265566588595902e-16,7.528699885739343e-16,1.2815105216430496,-0.05745256739998328,6.38378239159465e-16,-1.3877787807814457e-15,-0.7098574783296384,1.7630293437228675,0.1138024162519901,0.858750354151168,-1.0354901566937036,0.05556748276863968
48,0.0,-0.11914127511696035,-3.9398424603433924,-6.328338161594964,-2.5118795932144167e-15,-1.2631450704640375,-8.220424200669882,-3.3306690738754696e-16,-1.4224732503009818e-15,-2.7673908896199793,-0.34473810689321155,-2.983724378680108e-16,1.887379141862766e-15,-0.8880648579416968,-6.701750995159962,-0.250327106492771,-0.04894956070045617,-23.292712349994424,-0.6352631125645387
49,1.0,0.8044417944929713,-7.713225715075502,-2.343953057897836,1.915134717478395e-15,2.7793737623364043,-4.996571986639237,7.849623728795052e-16,1.0130785099704553e-15,1.9307666826593939,-0.7777186421403213,8.187894806610529e-16,-1.0824674490095276e-15,2.3982260900388135,1.4650031025076407,-0.3674534716167466,0.14948129390988624,-0.38281565927099426,-0.38200372438171737
49,0.0,-0.4129211934703472,6.736797106665048,-2.6245059878777073,2.636779683484747e-16,-0.8151565699630368,26.684518191388186,1.5265566588595902e-15,2.0122792321330962e-16,-2.359226155392618,-0.14285977629699004,-6.661338147750939e-16,3.0878077872387166e-16,0.8498767195810362,-1.4648477505802333,0.023096465222870288,-0.26197711315754457,-27.119595769179263,-0.5338354046764899
51,1.0,0.11856000645185738,1.3086567313656485,-2.987551798358062,1.3877787807814457e-17,-0.30011496027135687,0.6846072129129537,-7.112366251504909e-16,2.7755575615628914e-16,-2.260276366372532,-0.3439995999201242,3.885780586188048e-16,1.9290125052862095e-15,2.447214437541832,3.546217517650655,-0.4002858832254622,-0.23055940887670107,0.2395360946113539,0.2899263608215159
51,0.0,-0.7925932955990946,14.862524463734083,2.8279284720207976,-4.385380947269368e-15,-0.5424168147306917,-14.526775968102797,-1.429412144204889e-15,-2.636779683484747e-16,0.8148853505277721,-0.04890325219258587,9.71445146547012e-16,3.011479954295737e-15,-5.558969584798995,6.803722102213131,-0.1981861379505035,0.24498339163918792,18.87402380331857,-0.14177065380796564
51,1.0,0.11856000645185738,1.3086567313656485,-2.987551798358062,1.3877787807814457e-17,-0.30011496027135687,0.6846072129129537,-7.112366251504909e-16,2.7755575615628914e-16,-2.260276366372532,-0.3439995999201242,3.885780586188048e-16,1.9290125052862095e-15,2.447214437541832,3.546217517650655,-0.4002858832254622,-0.23055940887670107,0.2395360946113539,0.2899263608215159
52,1.0,0.3807333539351005,0.015274500364117483,0.6191363260794902,2.5118795932144167e-15,-2.980610627346513,9.502110793336595,-1.960237527853792e-16,1.797173521111972e-15,-4.0058372808298035,-0.10734715018769056,3.3133218391157016e-16,-3.3861802251067274e-15,-2.9667688089386304,3.9639195955036777,-0.10430010356040043,-0.4941397136033999,-3.133448524652236,-0.41144943495499603
52,1.0,0.3807333539351005,0.015274500364117483,0.6191363260794902,2.5118795932144167e-15,-2.980610627346513,9.502110793336595,-1.960237527853792e-16,1.797173521111972e-15,-4.0058372808298035,-0.10734715018769056,3.3133218391157016e-16,-3.3861802251067274e-15,-2.9667688089386304,3.9639195955036777,-0.10430010356040043,-0.4941397136033999,-3.133448524652236,-0.41144943495499603
52,0.0,0.09166299200397623,5.721319594916945,6.438947021203486,1.0824674490095276e-15,3.6874406328152034,-16.89147853476024,-2.498001805406602e-16,-1.394717674685353e-15,-3.7415915726170637,-0.4642997799334182,-6.938893903907228e-17,-3.1363800445660672e-15,-5.12706968433679,6.27496757975297,-0.15343620176216508,0.40161303763904743,14.369641692843494,0.7477228521815551
53,0.0,0.2617914034078041,-0.1691556268430252,3.222128943424262,-5.245803791353865e-15,-0.34523368381612485,-15.568637986050824,-3.774758283725532e-15,-2.0747292772682613e-15,0.14142025373400258,0.6846689526990638,-8.881784197001252e-16,1.0651202142497596e-15,3.662751526082886,-2.4888751108454237,0.24351220237792515,0.5040157256396327,-6.584441000645101,1.043474165294442
53,1.0,0.024684360708454083,-8.320970571898451,-2.1385832381890433,4.385380947269368e-15,-0.2937060117873956,0.08686683499913765,3.86843335142828e-15,-2.67841304690819e-15,1.6719157463574776,-0.013486747634113172,-9.259953914764196e-15,9.678889634212595e-15,-2.9267752223870467,-0.8830032691581425,9.275126598222438e-05,-0.020555789358921647,116.05625079351317,0.027945726526051002
53,1.0,0.024684360708455318,-8.320970571898453,-2.1385832381890384,4.676814491233472e-15,-0.293706011787393,0.0868668349991373,3.86843335142828e-15,-2.768618667658984e-15,1.6719157463574807,-0.013486747634111604,-9.874046025259986e-15,1.07032438467769e-14,-2.926775222387045,-0.8830032691581425,9.275126598450034e-05,-0.020555789358921647,116.05625079351319,0.027945726526048688
54,1.0,-0.5471704783843263,-1.486386810667443,-0.7758862453693417,1.8041124150158794e-15,0.7443265324246406,0.04863408711700934,2.983724378680108e-16,1.1544584732625651e-15,0.25696995590020777,0.27971423958979147,-2.282896094385478e-15,-4.649058915617843e-16,-0.4873611181821969,0.7375632832149465,0.2557422231133983,-0.13010692410305852,-4.8551271170393715,0.09680079990866858
54,0.0,-0.8089278123490022,-1.7442738919222545,-1.3257807716523893,-2.0816681711721685e-16,-0.4037360015184422,-1.638889279750155,-2.636779683484747e-16,3.226585665316861e-16,-4.065561021472734,0.24799999465257916,4.527628272299467e-16,-9.853229343548264e-16,-3.9591747289508286,1.3262057252983657,-0.3196386587643265,-0.10359106329350586,-2.633620704100323,0.26104391446359676
54,1.0,-0.5471704783843263,-1.486386810667443,-0.7758862453693417,1.8041124150158794e-15,0.7443265324246406,0.04863408711700934,2.983724378680108e-16,1.1544584732625651e-15,0.25696995590020777,0.27971423958979147,-2.282896094385478e-15,-4.649058915617843e-16,-0.4873611181821969,0.7375632832149465,0.2557422231133983,-0.13010692410305852,-4.8551271170393715,0.09680079990866858
55,0.0,-0.2678622237662681,-2.7309912608562357,-5.710388161572473,1.4988010832439613e-15,-1.132264393815201,-13.191058714205047,-2.7755575615628914e-17,-2.671474153004283e-16,3.072219219450534,-0.7238351574774402,1.250735626179278e-15,-1.8457457784393227e-15,-0.08330616287542562,-1.0655294247931457,0.21676042717573407,-0.5756270252037836,-6.8885457443712435,1.4449495175298392
56,0.0,-0.1765064591645231,-2.3877957533525964,-0.2902604246060406,-1.4988010832439613e-15,0.21026505746455537,0.3049076012266324,-2.1163626406917047e-16,-2.8102520310824275e-16,0.2539668635863552,-0.5139626632282673,3.365363543395006e-16,-3.677613769070831e-16,-2.281894575189474,-5.436790525526028,-0.476382855165013,0.3753510414800103,-9.8127649620544,-0.14286577257426064
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15,-3.9898639947466563e-17,-0.15417238353023593,1.1593108931665612,0.07544795562815113,-0.08646098230444549,-9.641514124408525,-0.13893829877421243
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15,-3.9898639947466563e-17,-0.15417238353023593,1.1593108931665612,0.07544795562815113,-0.08646098230444549,-9.641514124408525,-0.13893829877421243
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15,-3.9898639947466563e-17,-0.15417238353023593,1.1593108931665612,0.07544795562815113,-0.08646098230444549,-9.641514124408525,-0.13893829877421243
57,1.0,0.08866193368904318,-3.439082461045768,-0.17825464312687817,4.163336342344337e-16,0.4586043214534091,6.687300150192008,1.3739009929736312e-15,1.6583956430338276e-15,1.4293774593441113,-0.014949723167455825,-1.8318679906315083e-15,-3.9898639947466563e-17,-0.15417238353023593,1.1593108931665612,0.07544795562815113,-0.08646098230444549,-9.641514124408525,-0.13893829877421243
58,0.0,0.4883453421597932,-3.8617543905959213,1.9037156964271664,3.219646771412954e-15,1.8831029802449226,-0.2071029071835866,-3.0531133177191805e-16,-4.2327252813834093e-16,-1.3032785699467815,-0.1970369254753694,4.1494585545365226e-15,-3.6637359812630166e-15,0.9374434314309981,-4.566131726537052,0.19193217476871316,-0.30500926784448046,6.9023636358837575,-0.14249104952372696
59,1.0,0.1138187871704395,7.274119631133951,-3.1364243758794537,-1.0547118733938987e-15,-2.7142049874422063,17.830552447771655,-6.314393452555578e-16,2.796374243274613e-15,2.1016819401777735,-0.008210837116387003,-1.6922227508153753e-15,-2.0816681711721685e-15,2.4130880220716824,-0.15693047930885268,-0.008377199891499262,0.07768913332838964,-18.75707734266394,0.5531580757327388
60,0.0,0.3774055663907682,10.482212709486596,-5.341385881876082,-5.84601811404184e-16,-0.9004429050455491,-4.136049388344492,-1.9845236565174673e-15,-3.25434124093249e-15,-4.491651815380006,0.485752916732554,-7.771561172376096e-16,2.4424906541753444e-15,3.8875261978159457,-1.1238706492625266,0.25393745637019904,0.07468474796712535,13.397959860851302,0.06302299092502578
60,1.0,-1.0399269080207374,0.6844596649862795,-1.4325098351745762,3.469446951953614e-16,-0.9647672684042892,9.087650474896527,5.30825383648903e-16,4.2327252813834093e-16,-1.956382369123677,-1.2293757724970018,-1.0018028073766061e-16,-4.191091917959966e-15,-5.454455340436741,-2.1067971907660117,-0.3094374976639284,0.29953030917993856,-11.593650936064588,-0.003509570032389997
61,1.0,0.05845187247788227,2.1688109041736685,-0.3676607494056187,1.3877787807814457e-17,0.6037713095978069,-6.039964865459525,-4.787836793695988e-16,4.640385298237959e-16,3.0350361640775083,0.04594226349702291,-1.2160411566597418e-15,1.3600232051658168e-15,0.7066823242208792,2.4209664411892877,-0.2892543507495915,-0.9155702501916706,5.049309266021499,-0.3807933478780304
62,0.0,-0.45618636143462526,-1.8832215062591346,-1.8441353153940803,-1.5404344466674047e-15,5.447261882293496,4.244169032762025,-3.946495907847236e-16,3.774758283725532e-15,-2.7041450641852967,0.33934167886757705,1.6080886622305002e-15,-1.970645868709653e-15,-2.028725488033611,2.957835837559097,-0.037542159136476044,0.13431810055835303,-13.241479519760901,0.5223724631189691
63,0.0,-0.5183487969989785,-0.7858518120398975,1.585378410936274,-2.123301534595612e-15,-1.1623409118394472,-15.807305368406066,-7.771561172376096e-16,-1.5855372570428017e-15,1.5110127175276842,0.42259768451117957,2.1510571102112408e-16,1.124100812432971e-15,1.0614079506565106,-5.636520659774791,0.3700846978501572,-0.3905280155989581,-3.730658780164858,-0.6573755488940874
64,0.0,0.09415248964261824,9.731284621764713,1.5505390916723372,8.576472865229334e-15,-0.01770136128220965,50.73029944239143,-3.524958103184872e-15,1.186550857568136e-15,12.926343658760041,-0.02791133501638343,-5.6343818499726694e-15,-1.1657341758564144e-15,-3.8313977316918004,-3.2654526455377755,-0.023983919026455275,-0.1873455060050963,7.940030754308516,0.26957195494092656
66,0.0,0.3891999850084512,0.3741782633890557,-4.020856817329704,-1.249000902703301e-16,-3.0612742822081223,-10.17311709743654,-1.6653345369377348e-16,-5.065392549852277e-16,-1.3592042790690069,-0.23029575791200776,1.0061396160665481e-15,-5.134781488891349e-16,-3.747093709847503,-2.7902314409664486,-0.06907482003882431,-0.9533723108045854,2.341371882940883,-0.7658306639627694
68,0.0,0.17423837511694656,-1.238892812888198,-6.122728114961576,-5.315192730392937e-15,-0.5435218204160375,20.787841023947927,-2.498001805406602e-16,3.6637359812630166e-15,0.24751668419262735,-0.2856779690860879,-6.938893903907228e-16,2.942091015256665e-15,0.271940103099337,-0.016614237079288996,-0.016022636289968917,0.5888493066281455,-20.60397616412241,1.322435002220055
69,0.0,-1.006524979421727,-1.2577968104923665,-0.19310140799590203,-2.0816681711721685e-15,0.3152336459818045,-9.261072022866157,-1.1379786002407855e-15,4.510281037539698e-16,3.4027798244138596,0.01406437220040397,6.83481049534862e-16,-4.996003610813204e-16,1.0992256339418116,-2.3263312175617226,0.5657806523220313,-0.6468305154716947,-3.7362546577215836,-1.2702686586309673
71,0.0,-0.7502875105737129,4.897314659792815,3.1553597348007525,-2.0409021694867135e-15,0.5014286630900995,-13.622287446680545,-6.643990912991171e-16,1.9810542095655137e-15,1.9741484100751114,0.6675233082462498,3.1138286393783687e-15,1.4849232954361469e-15,-3.5732087472160874,1.9360993070250618,0.130216232005746,0.10957567741067747,2.967331529150571,0.3591150736129711
74,0.0,-0.23246575882663884,2.1255638340171403,0.28599489084074825,2.220446049250313e-16,-0.852550103683999,-15.930134250281677,2.498001805406602e-16,-2.3800406090401793e-15,3.2292771315113846,-0.16164622352721136,6.800116025829084e-16,-2.0122792321330962e-15,-2.6730508082853626,1.2705123849243845,-0.31228006037185074,-0.9265804753959191,8.507898190010271,-0.4016562587776583
75,0.0,0.7361495427146881,-1.8431987972981163,-0.5926235676118156,-1.0824674490095276e-15,-0.35347990095567183,-5.836094526563574,-4.371503159461554e-16,3.7470027081099033e-16,0.3989872940243735,0.3474454217891497,1.1796119636642288e-15,2.706168622523819e-16,-1.2619146002849437,-0.20095944899833112,-0.8817049123915285,-0.579376700641894,-4.362589017151789,1.2525918332661405
76,0.0,-0.19406959543512087,-1.8653382401782315,-2.767990017945345,-2.67841304690819e-15,1.0659269832123424,-15.095582545983069,1.4675760606763788e-15,-2.896988204881268e-15,-2.0315188280519836,0.08780027439783585,-1.880440247958859e-15,2.4980018054066022e-15,2.809883232702241,-7.312255805769037,-0.4337951101676942,-0.4381239286179329,-17.084541894767877,0.44157455456298994
77,0.0,-0.5860859615582283,-0.30249698988812723,0.01720627823650328,-7.105427357601002e-15,0.35430547003779844,-10.89081249876573,-5.689893001203927e-16,2.2429974544380116e-15,-4.702972404585648,-1.008673110484236,2.2551405187698492e-15,6.716849298982197e-15,4.642714168777292,-0.6596746690828209,-0.14037314900046843,0.2576814840141335,-9.259690941531142,0.13495840944349827
79,0.0,0.2552138751393768,-0.6647620691487947,-2.4741265083283546,-1.2490009027033011e-15,0.27505242221252313,7.965691953481606,9.783840404509192e-16,6.938893903907228e-18,1.8038919979102983,-0.44422131053351877,1.5178830414797062e-15,2.2169766022983595e-15,-1.8456369815109692,-5.39973054401068,-0.05767781832873471,0.22627541548080246,18.811758493250586,-0.2324588840640585
80,0.0,0.6007468859609946,-4.798392945604949,-1.7108726026957437,-2.2898349882893854e-15,1.758755131781713,16.652364028249757,-1.0547118733938987e-15,1.609823385706477e-15,1.8579482857164793,-0.9578655134187648,3.3306690738754696e-16,-1.1379786002407855e-15,0.03340418139318946,1.4443142722532365,-0.4138154937840099,-0.6058191094286964,-14.299442946228124,-0.8950991381994631
81,0.0,-0.061186966681807786,5.479648114616198,0.05536638534009003,6.38378239159465e-16,0.34993772615189456,-9.386956013790096,4.996003610813204e-16,-6.314393452555578e-16,-0.9344117154251873,0.1700435961012706,-4.510281037539698e-16,-8.743006318923108e-16,-3.978599963369563,0.33429569011234184,0.6960602554901805,0.11613609613596006,6.18903631603799,0.03139082483618877
82,0.0,-0.03800986033808773,-10.988359144859947,-6.1421239327343455,-3.0531133177191805e-15,-2.6597340675823795,6.597452412396449,-1.2490009027033011e-15,2.6645352591003757e-15,-1.5890725444145095,0.1931682840204616,-1.27675647831893e-15,3.774758283725532e-15,-2.352602059627227,-3.528358314780756,0.08335590441440997,-0.10881535208049248,-12.306576283675895,0.15874024206119133
83,0.0,0.1060188303308047,4.19768003783518,0.014229685493469035,5.273559366969494e-16,0.431691995174041,-12.208812353959619,1.5681900222830336e-15,-3.1502578323738817e-15,-1.61450822093567,-0.1719046797318369,5.689893001203927e-16,-3.4416913763379853e-15,3.3542648494751894,-8.69994372938873,-0.08823524813788984,-0.057236951855420756,18.683060758624343,0.49174578999402774
84,0.0,-0.1018343597712007,-1.7513362051622734,0.035885087058649456,-1.6653345369377348e-15,0.14518881831590202,13.658269039393119,-2.2898349882893854e-15,2.7478019859472624e-15,-9.269158103651488,0.3161911986754813,-9.992007221626409e-16,1.1102230246251565e-15,-3.794880244143371,-4.16702427562528,0.4872080523982355,-0.5288436898979791,-8.96050019078865,1.0569884776087783
85,0.0,0.2604769940148379,-4.663725901664343,-0.6404891657211811,2.067790383364354e-15,-2.7282404198232943,1.50643783468907,-3.0531133177191805e-16,-8.224757680475037e-16,-2.809523685188272,0.4105255860925816,2.5222879340702775e-15,-3.066991105526995e-15,-1.0157782198397458,1.4886845810142524,0.1449121296656685,-0.26945749244691636,-2.856265499599125,-0.858527590341054
