,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8416
balance_train_Cutoff,0.5294
balance_train_Acc,0.8095
balance_train_MCC,0.6192
balance_train_Sen,0.8214
balance_train_Spe,0.7976
balance_train_PPV,0.8023
balance_train_NPV,0.8171
balance_train_Youden Index,0.6190
balance_train_AUC,0.8693
balance_train_95% CIs,[0.8156-0.9230]
balance_train_Std,0.0274
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7402
train_Cutoff,0.5008
train_Acc,0.7795
train_MCC,0.5679
train_Sen,0.8605
train_Spe,0.7381
train_PPV,0.6271
train_NPV,0.9118
train_Youden Index,0.5986
train_AUC,0.8635
train_95% CIs,[0.7982-0.9288]
train_Std,0.0333
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7835
test_Cutoff,0.4696
test_Acc,0.8364
test_MCC,0.6556
test_Sen,0.8421
test_Spe,0.8333
test_PPV,0.7273
test_NPV,0.9091
test_Youden Index,0.6754
test_AUC,0.8713
test_95% CIs,[0.7561-0.9866]
test_Std,0.0588
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9135
cv_train_Cutoff,0.4905
cv_train_Acc,0.8557
cv_train_MCC,0.7157
cv_train_Sen,0.9107
cv_train_Spe,0.8006
cv_train_PPV,0.8204
cv_train_NPV,0.8997
cv_train_Youden Index,0.7113
cv_train_AUC,0.9232
cv_train_95% CIs,[0.9039-0.9426]
cv_train_Std,0.0099
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5957
cv_val_Cutoff,0.4833
cv_val_Acc,0.6929
cv_val_MCC,0.3894
cv_val_Sen,0.7442
cv_val_Spe,0.6667
cv_val_PPV,0.5333
cv_val_NPV,0.8358
cv_val_Youden Index,0.4109
cv_val_AUC,0.7514
cv_val_95% CIs,[0.6616-0.8412]
cv_val_Std,0.0458
