,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9946
balance_train_Cutoff,0.6053
balance_train_Acc,0.9643
balance_train_MCC,0.9296
balance_train_Sen,0.9405
balance_train_Spe,0.9881
balance_train_PPV,0.9875
balance_train_NPV,0.9432
balance_train_Youden Index,0.9286
balance_train_AUC,0.9942
balance_train_95% CIs,[0.9880-1.0000]
balance_train_Std,0.0032
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9841
train_Cutoff,0.5843
train_Acc,0.9606
train_MCC,0.9117
train_Sen,0.9302
train_Spe,0.9762
train_PPV,0.9524
train_NPV,0.9647
train_Youden Index,0.9064
train_AUC,0.9906
train_95% CIs,[0.9798-1.0000]
train_Std,0.0055
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8018
test_Cutoff,0.5005
test_Acc,0.8182
test_MCC,0.6244
test_Sen,0.8421
test_Spe,0.8056
test_PPV,0.6957
test_NPV,0.9062
test_Youden Index,0.6477
test_AUC,0.8596
test_95% CIs,[0.7481-0.9712]
test_Std,0.0569
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9866
cv_train_Cutoff,0.5053
cv_train_Acc,0.9539
cv_train_MCC,0.9099
cv_train_Sen,0.9881
cv_train_Spe,0.9196
cv_train_PPV,0.9248
cv_train_NPV,0.9872
cv_train_Youden Index,0.9077
cv_train_AUC,0.9883
cv_train_95% CIs,[0.9821-0.9946]
cv_train_Std,0.0032
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7375
cv_val_Cutoff,0.4088
cv_val_Acc,0.6929
cv_val_MCC,0.4843
cv_val_Sen,0.9302
cv_val_Spe,0.5714
cv_val_PPV,0.5263
cv_val_NPV,0.9412
cv_val_Youden Index,0.5017
cv_val_AUC,0.8336
cv_val_95% CIs,[0.7616-0.9056]
cv_val_Std,0.0367
