,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8882
balance_train_Cutoff,0.5016
balance_train_Acc,0.8333
balance_train_MCC,0.6674
balance_train_Sen,0.8095
balance_train_Spe,0.8571
balance_train_PPV,0.8500
balance_train_NPV,0.8182
balance_train_Youden Index,0.6667
balance_train_AUC,0.8587
balance_train_95% CIs,[0.8002-0.9172]
balance_train_Std,0.0299
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8396
train_Cutoff,0.5016
train_Acc,0.8425
train_MCC,0.6578
train_Sen,0.8140
train_Spe,0.8571
train_PPV,0.7447
train_NPV,0.9000
train_Youden Index,0.6711
train_AUC,0.8621
train_95% CIs,[0.7834-0.9409]
train_Std,0.0402
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8567
test_Cutoff,0.4842
test_Acc,0.8727
test_MCC,0.7486
test_Sen,0.9474
test_Spe,0.8333
test_PPV,0.7500
test_NPV,0.9677
test_Youden Index,0.7807
test_AUC,0.9254
test_95% CIs,[0.8574-0.9935]
test_Std,0.0347
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7618
cv_train_Cutoff,0.4744
cv_train_Acc,0.7515
cv_train_MCC,0.5084
cv_train_Sen,0.8244
cv_train_Spe,0.6786
cv_train_PPV,0.7195
cv_train_NPV,0.7944
cv_train_Youden Index,0.5030
cv_train_AUC,0.7976
cv_train_95% CIs,[0.7636-0.8317]
cv_train_Std,0.0174
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6246
cv_val_Cutoff,0.4595
cv_val_Acc,0.6929
cv_val_MCC,0.4214
cv_val_Sen,0.8140
cv_val_Spe,0.6310
cv_val_PPV,0.5303
cv_val_NPV,0.8689
cv_val_Youden Index,0.4449
cv_val_AUC,0.7697
cv_val_95% CIs,[0.6848-0.8545]
cv_val_Std,0.0433
