,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6680
balance_train_Cutoff,0.4465
balance_train_Acc,0.7976
balance_train_MCC,0.6129
balance_train_Sen,0.9167
balance_train_Spe,0.6786
balance_train_PPV,0.7404
balance_train_NPV,0.8906
balance_train_Youden Index,0.5952
balance_train_AUC,0.7924
balance_train_95% CIs,[0.7178-0.8669]
balance_train_Std,0.0380
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5016
train_Cutoff,0.4465
train_Acc,0.7559
train_MCC,0.5546
train_Sen,0.9070
train_Spe,0.6786
train_PPV,0.5909
train_NPV,0.9344
train_Youden Index,0.5855
train_AUC,0.7799
train_95% CIs,[0.6989-0.8609]
train_Std,0.0413
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5731
test_Cutoff,0.6109
test_Acc,0.8000
test_MCC,0.5636
test_Sen,0.7368
test_Spe,0.8333
test_PPV,0.7000
test_NPV,0.8571
test_Youden Index,0.5702
test_AUC,0.8056
test_95% CIs,[0.6900-0.9211]
test_Std,0.0589
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7992
cv_train_Cutoff,0.4280
cv_train_Acc,0.7679
cv_train_MCC,0.5492
cv_train_Sen,0.8780
cv_train_Spe,0.6577
cv_train_PPV,0.7195
cv_train_NPV,0.8435
cv_train_Youden Index,0.5357
cv_train_AUC,0.8239
cv_train_95% CIs,[0.7925-0.8553]
cv_train_Std,0.0160
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5091
cv_val_Cutoff,0.5596
cv_val_Acc,0.7165
cv_val_MCC,0.3407
cv_val_Sen,0.4884
cv_val_Spe,0.8333
cv_val_PPV,0.6000
cv_val_NPV,0.7609
cv_val_Youden Index,0.3217
cv_val_AUC,0.6711
cv_val_95% CIs,[0.5685-0.7737]
cv_val_Std,0.0524
