,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7027
balance_train_Cutoff,0.5072
balance_train_Acc,0.7202
balance_train_MCC,0.4580
balance_train_Sen,0.8571
balance_train_Spe,0.5833
balance_train_PPV,0.6729
balance_train_NPV,0.8033
balance_train_Youden Index,0.4405
balance_train_AUC,0.7316
balance_train_95% CIs,[0.6551-0.8080]
balance_train_Std,0.0390
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5157
train_Cutoff,0.5072
train_Acc,0.6693
train_MCC,0.4008
train_Sen,0.8372
train_Spe,0.5833
train_PPV,0.5070
train_NPV,0.8750
train_Youden Index,0.4205
train_AUC,0.7148
train_95% CIs,[0.6224-0.8073]
train_Std,0.0472
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6154
test_Cutoff,0.5186
test_Acc,0.6727
test_MCC,0.4371
test_Sen,0.8947
test_Spe,0.5556
test_PPV,0.5152
test_NPV,0.9091
test_Youden Index,0.4503
test_AUC,0.7500
test_95% CIs,[0.6204-0.8796]
test_Std,0.0661
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8197
cv_train_Cutoff,0.5133
cv_train_Acc,0.7574
cv_train_MCC,0.5163
cv_train_Sen,0.7946
cv_train_Spe,0.7202
cv_train_PPV,0.7396
cv_train_NPV,0.7781
cv_train_Youden Index,0.5149
cv_train_AUC,0.8271
cv_train_95% CIs,[0.7964-0.8578]
cv_train_Std,0.0157
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3562
cv_val_Cutoff,0.5139
cv_val_Acc,0.6299
cv_val_MCC,0.1784
cv_val_Sen,0.4651
cv_val_Spe,0.7143
cv_val_PPV,0.4545
cv_val_NPV,0.7229
cv_val_Youden Index,0.1794
cv_val_AUC,0.5532
cv_val_95% CIs,[0.4474-0.6589]
cv_val_Std,0.0539
