,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5464
balance_train_Cutoff,0.4768
balance_train_Acc,0.6369
balance_train_MCC,0.2771
balance_train_Sen,0.7143
balance_train_Spe,0.5595
balance_train_PPV,0.6186
balance_train_NPV,0.6620
balance_train_Youden Index,0.2738
balance_train_AUC,0.6120
balance_train_95% CIs,[0.5249-0.6990]
balance_train_Std,0.0444
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4123
train_Cutoff,0.4621
train_Acc,0.5827
train_MCC,0.2595
train_Sen,0.7907
train_Spe,0.4762
train_PPV,0.4359
train_NPV,0.8163
train_Youden Index,0.2669
train_AUC,0.6246
train_95% CIs,[0.5269-0.7223]
train_Std,0.0499
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3733
test_Cutoff,0.5036
test_Acc,0.6545
test_MCC,0.3834
test_Sen,0.8421
test_Spe,0.5556
test_PPV,0.5000
test_NPV,0.8696
test_Youden Index,0.3977
test_AUC,0.6272
test_95% CIs,[0.4810-0.7734]
test_Std,0.0746
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7436
cv_train_Cutoff,0.4430
cv_train_Acc,0.6949
cv_train_MCC,0.3994
cv_train_Sen,0.8036
cv_train_Spe,0.5863
cv_train_PPV,0.6601
cv_train_NPV,0.7490
cv_train_Youden Index,0.3899
cv_train_AUC,0.7536
cv_train_95% CIs,[0.7174-0.7899]
cv_train_Std,0.0185
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4321
cv_val_Cutoff,0.5323
cv_val_Acc,0.5354
cv_val_MCC,0.0884
cv_val_Sen,0.5814
cv_val_Spe,0.5119
cv_val_PPV,0.3788
cv_val_NPV,0.7049
cv_val_Youden Index,0.0933
cv_val_AUC,0.4903
cv_val_95% CIs,[0.3868-0.5939]
cv_val_Std,0.0528
