,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9468
balance_train_Cutoff,0.6412
balance_train_Acc,0.9226
balance_train_MCC,0.8458
balance_train_Sen,0.9048
balance_train_Spe,0.9405
balance_train_PPV,0.9383
balance_train_NPV,0.9080
balance_train_Youden Index,0.8452
balance_train_AUC,0.9524
balance_train_95% CIs,[0.9193-0.9855]
balance_train_Std,0.0169
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9029
train_Cutoff,0.6412
train_Acc,0.9134
train_MCC,0.8056
train_Sen,0.8605
train_Spe,0.9405
train_PPV,0.8810
train_NPV,0.9294
train_Youden Index,0.8009
train_AUC,0.9482
train_95% CIs,[0.9082-0.9883]
train_Std,0.0204
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.9350
test_Cutoff,0.6545
test_Acc,0.9455
test_MCC,0.8816
test_Sen,0.9474
test_Spe,0.9444
test_PPV,0.9000
test_NPV,0.9714
test_Youden Index,0.8918
test_AUC,0.9693
test_95% CIs,[0.9295-1.0000]
test_Std,0.0203
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9783
cv_train_Cutoff,0.6003
cv_train_Acc,0.9643
cv_train_MCC,0.9286
cv_train_Sen,0.9613
cv_train_Spe,0.9673
cv_train_PPV,0.9671
cv_train_NPV,0.9615
cv_train_Youden Index,0.9286
cv_train_AUC,0.9843
cv_train_95% CIs,[0.9750-0.9936]
cv_train_Std,0.0047
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7400
cv_val_Cutoff,0.2174
cv_val_Acc,0.8268
cv_val_MCC,0.6680
cv_val_Sen,0.9302
cv_val_Spe,0.7738
cv_val_PPV,0.6780
cv_val_NPV,0.9559
cv_val_Youden Index,0.7040
cv_val_AUC,0.8821
cv_val_95% CIs,[0.8151-0.9490]
cv_val_Std,0.0342
