,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9604
balance_train_Cutoff,0.6833
balance_train_Acc,0.9048
balance_train_MCC,0.8095
balance_train_Sen,0.9048
balance_train_Spe,0.9048
balance_train_PPV,0.9048
balance_train_NPV,0.9048
balance_train_Youden Index,0.8095
balance_train_AUC,0.9596
balance_train_95% CIs,[0.9319-0.9873]
balance_train_Std,0.0142
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9186
train_Cutoff,0.6833
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9527
train_95% CIs,[0.9152-0.9901]
train_Std,0.0191
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4485
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4189
test_95% CIs,[0.2786-0.5591]
test_Std,0.0716
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9677
cv_train_Cutoff,0.5551
cv_train_Acc,0.9286
cv_train_MCC,0.8584
cv_train_Sen,0.9554
cv_train_Spe,0.9018
cv_train_PPV,0.9068
cv_train_NPV,0.9528
cv_train_Youden Index,0.8571
cv_train_AUC,0.9735
cv_train_95% CIs,[0.9628-0.9842]
cv_train_Std,0.0055
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4914
cv_val_Cutoff,1.0000
cv_val_Acc,0.5591
cv_val_MCC,0.0482
cv_val_Sen,0.4186
cv_val_Spe,0.6310
cv_val_PPV,0.3673
cv_val_NPV,0.6795
cv_val_Youden Index,0.0496
cv_val_AUC,0.5248
cv_val_95% CIs,[0.4339-0.6157]
cv_val_Std,0.0464
