,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7649
balance_train_Cutoff,0.5443
balance_train_Acc,0.8155
balance_train_MCC,0.6321
balance_train_Sen,0.7857
balance_train_Spe,0.8452
balance_train_PPV,0.8354
balance_train_NPV,0.7978
balance_train_Youden Index,0.6310
balance_train_AUC,0.8598
balance_train_95% CIs,[0.8000-0.9196]
balance_train_Std,0.0305
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6093
train_Cutoff,0.4100
train_Acc,0.7638
train_MCC,0.5656
train_Sen,0.9070
train_Spe,0.6905
train_PPV,0.6000
train_NPV,0.9355
train_Youden Index,0.5975
train_AUC,0.8422
train_95% CIs,[0.7737-0.9107]
train_Std,0.0349
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6975
test_Cutoff,0.5000
test_Acc,0.8727
test_MCC,0.7486
test_Sen,0.9474
test_Spe,0.8333
test_PPV,0.7500
test_NPV,0.9677
test_Youden Index,0.7807
test_AUC,0.9006
test_95% CIs,[0.8166-0.9845]
test_Std,0.0428
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8535
cv_train_Cutoff,0.4768
cv_train_Acc,0.8244
cv_train_MCC,0.6514
cv_train_Sen,0.8690
cv_train_Spe,0.7798
cv_train_PPV,0.7978
cv_train_NPV,0.8562
cv_train_Youden Index,0.6488
cv_train_AUC,0.8794
cv_train_95% CIs,[0.8533-0.9056]
cv_train_Std,0.0134
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5213
cv_val_Cutoff,0.4870
cv_val_Acc,0.7323
cv_val_MCC,0.4165
cv_val_Sen,0.6512
cv_val_Spe,0.7738
cv_val_PPV,0.5957
cv_val_NPV,0.8125
cv_val_Youden Index,0.4250
cv_val_AUC,0.7530
cv_val_95% CIs,[0.6679-0.8382]
cv_val_Std,0.0434
