,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8985
balance_train_Cutoff,0.4872
balance_train_Acc,0.8810
balance_train_MCC,0.7628
balance_train_Sen,0.9048
balance_train_Spe,0.8571
balance_train_PPV,0.8636
balance_train_NPV,0.9000
balance_train_Youden Index,0.7619
balance_train_AUC,0.9002
balance_train_95% CIs,[0.8509-0.9495]
balance_train_Std,0.0251
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8366
train_Cutoff,0.4872
train_Acc,0.8661
train_MCC,0.7176
train_Sen,0.8837
train_Spe,0.8571
train_PPV,0.7600
train_NPV,0.9351
train_Youden Index,0.7409
train_AUC,0.8987
train_95% CIs,[0.8379-0.9594]
train_Std,0.0310
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7693
test_Cutoff,0.5407
test_Acc,0.8909
test_MCC,0.7552
test_Sen,0.7895
test_Spe,0.9444
test_PPV,0.8824
test_NPV,0.8947
test_Youden Index,0.7339
test_AUC,0.9240
test_95% CIs,[0.8520-0.9959]
test_Std,0.0367
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9031
cv_train_Cutoff,0.4903
cv_train_Acc,0.8304
cv_train_MCC,0.6723
cv_train_Sen,0.7381
cv_train_Spe,0.9226
cv_train_PPV,0.9051
cv_train_NPV,0.7789
cv_train_Youden Index,0.6607
cv_train_AUC,0.8921
cv_train_95% CIs,[0.8682-0.9160]
cv_train_Std,0.0122
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7219
cv_val_Cutoff,0.4258
cv_val_Acc,0.8189
cv_val_MCC,0.6090
cv_val_Sen,0.7907
cv_val_Spe,0.8333
cv_val_PPV,0.7083
cv_val_NPV,0.8861
cv_val_Youden Index,0.6240
cv_val_AUC,0.8663
cv_val_95% CIs,[0.8002-0.9324]
cv_val_Std,0.0337
