,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4155
balance_train_Cutoff,0.4577
balance_train_Acc,0.5536
balance_train_MCC,0.2005
balance_train_Sen,0.9762
balance_train_Spe,0.1310
balance_train_PPV,0.5290
balance_train_NPV,0.8462
balance_train_Youden Index,0.1071
balance_train_AUC,0.3850
balance_train_95% CIs,[0.2973-0.4727]
balance_train_Std,0.0447
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.2667
train_Cutoff,0.4577
train_Acc,0.4094
train_MCC,0.1318
train_Sen,0.9535
train_Spe,0.1310
train_PPV,0.3596
train_NPV,0.8462
train_Youden Index,0.0844
train_AUC,0.3753
train_95% CIs,[0.2759-0.4746]
train_Std,0.0507
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.2697
test_Cutoff,0.4690
test_Acc,0.4727
test_MCC,0.1015
test_Sen,0.7895
test_Spe,0.3056
test_PPV,0.3750
test_NPV,0.7333
test_Youden Index,0.0950
test_AUC,0.3772
test_95% CIs,[0.2299-0.5244]
test_Std,0.0751
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.6653
cv_train_Cutoff,0.4882
cv_train_Acc,0.6711
cv_train_MCC,0.3543
cv_train_Sen,0.8006
cv_train_Spe,0.5417
cv_train_PPV,0.6359
cv_train_NPV,0.7309
cv_train_Youden Index,0.3423
cv_train_AUC,0.7009
cv_train_95% CIs,[0.6614-0.7404]
cv_train_Std,0.0202
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6090
cv_val_Cutoff,0.4870
cv_val_Acc,0.7008
cv_val_MCC,0.4112
cv_val_Sen,0.7674
cv_val_Spe,0.6667
cv_val_PPV,0.5410
cv_val_NPV,0.8485
cv_val_Youden Index,0.4341
cv_val_AUC,0.7478
cv_val_95% CIs,[0.6607-0.8348]
cv_val_Std,0.0444
