,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.5875
balance_train_Cutoff,0.5105
balance_train_Acc,0.6071
balance_train_MCC,0.2294
balance_train_Sen,0.4286
balance_train_Spe,0.7857
balance_train_PPV,0.6667
balance_train_NPV,0.5789
balance_train_Youden Index,0.2143
balance_train_AUC,0.6159
balance_train_95% CIs,[0.5313-0.7005]
balance_train_Std,0.0432
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4254
train_Cutoff,0.5105
train_Acc,0.6693
train_MCC,0.2370
train_Sen,0.4419
train_Spe,0.7857
train_PPV,0.5135
train_NPV,0.7333
train_Youden Index,0.2276
train_AUC,0.6218
train_95% CIs,[0.5205-0.7231]
train_Std,0.0517
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4131
test_Cutoff,0.5000
test_Acc,0.6182
test_MCC,0.4032
test_Sen,0.9474
test_Spe,0.4444
test_PPV,0.4737
test_NPV,0.9412
test_Youden Index,0.3918
test_AUC,0.6594
test_95% CIs,[0.5153-0.8034]
test_Std,0.0735
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5929
cv_train_Cutoff,0.4925
cv_train_Acc,0.5863
cv_train_MCC,0.1867
cv_train_Sen,0.7768
cv_train_Spe,0.3958
cv_train_PPV,0.5625
cv_train_NPV,0.6394
cv_train_Youden Index,0.1726
cv_train_AUC,0.6075
cv_train_95% CIs,[0.5652-0.6497]
cv_train_Std,0.0215
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4226
cv_val_Cutoff,0.4881
cv_val_Acc,0.5591
cv_val_MCC,0.2554
cv_val_Sen,0.8372
cv_val_Spe,0.4167
cv_val_PPV,0.4235
cv_val_NPV,0.8333
cv_val_Youden Index,0.2539
cv_val_AUC,0.6106
cv_val_95% CIs,[0.5079-0.7133]
cv_val_Std,0.0524
