,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9986
balance_train_Cutoff,0.5033
balance_train_Acc,0.9821
balance_train_MCC,0.9649
balance_train_Sen,0.9643
balance_train_Spe,1.0000
balance_train_PPV,1.0000
balance_train_NPV,0.9655
balance_train_Youden Index,0.9643
balance_train_AUC,0.9986
balance_train_95% CIs,[0.9964-1.0000]
balance_train_Std,0.0011
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9964
train_Cutoff,0.5033
train_Acc,0.9843
train_MCC,0.9650
train_Sen,0.9535
train_Spe,1.0000
train_PPV,1.0000
train_NPV,0.9767
train_Youden Index,0.9535
train_AUC,0.9981
train_95% CIs,[0.9948-1.0000]
train_Std,0.0017
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3866
test_Cutoff,0.4837
test_Acc,0.6727
test_MCC,0.2948
test_Sen,0.5789
test_Spe,0.7222
test_PPV,0.5238
test_NPV,0.7647
test_Youden Index,0.3012
test_AUC,0.6053
test_95% CIs,[0.4484-0.7622]
test_Std,0.0800
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9994
cv_train_Cutoff,0.5022
cv_train_Acc,0.9896
cv_train_MCC,0.9792
cv_train_Sen,0.9851
cv_train_Spe,0.9940
cv_train_PPV,0.9940
cv_train_NPV,0.9853
cv_train_Youden Index,0.9792
cv_train_AUC,0.9994
cv_train_95% CIs,[0.9988-1.0000]
cv_train_Std,0.0003
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4610
cv_val_Cutoff,0.4614
cv_val_Acc,0.5433
cv_val_MCC,0.2062
cv_val_Sen,0.7907
cv_val_Spe,0.4167
cv_val_PPV,0.4096
cv_val_NPV,0.7955
cv_val_Youden Index,0.2074
cv_val_AUC,0.6251
cv_val_95% CIs,[0.5223-0.7280]
cv_val_Std,0.0525
