,Coef
PCA_feature_3,0.07361578637099024
PCA_feature_10,-0.4730026607570536
PCA_feature_11,0.48805295914192753
PCA_feature_19,0.43294527465391275
PCA_feature_22,0.6427045028092007
PCA_feature_23,0.9733231283559355
PCA_feature_27,0.8167660425694531
PCA_feature_30,-0.7440104162543414
PCA_feature_37,0.814094959360289
PCA_feature_54,-1.8719365698594308
PCA_feature_59,-1.9656980276644949
PCA_feature_129,828491663261392.4
PCA_feature_131,-1474139460996858.2
PCA_feature_138,-43562611249642.67
PCA_feature_140,1856706831501445.2
PCA_feature_154,1023556212289165.2
PCA_feature_157,-756503387815843.5
