,Coef
PCA_feature_3,0.12569587115337022
PCA_feature_10,-0.25055071497261927
PCA_feature_11,0.23738991842318102
PCA_feature_22,0.32305604086025996
PCA_feature_23,0.25890512458448883
PCA_feature_27,0.3520285440958113
PCA_feature_30,-0.25233957227385795
PCA_feature_54,-0.510555128208283
PCA_feature_59,-0.5839093075131581
PCA_feature_129,2.9567595719348013e-15
PCA_feature_131,-2.8101090309967017e-15
PCA_feature_138,-1.686799256045513e-15
PCA_feature_140,4.181790780336086e-16
PCA_feature_154,4.635996975874008e-16
