,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8940
balance_train_Cutoff,0.5530
balance_train_Acc,0.8929
balance_train_MCC,0.7857
balance_train_Sen,0.8929
balance_train_Spe,0.8929
balance_train_PPV,0.8929
balance_train_NPV,0.8929
balance_train_Youden Index,0.7857
balance_train_AUC,0.9386
balance_train_95% CIs,[0.9011-0.9761]
balance_train_Std,0.0191
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8238
train_Cutoff,0.5530
train_Acc,0.8898
train_MCC,0.7611
train_Sen,0.8837
train_Spe,0.8929
train_PPV,0.8085
train_NPV,0.9375
train_Youden Index,0.7766
train_AUC,0.9286
train_95% CIs,[0.8798-0.9773]
train_Std,0.0249
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6010
test_Cutoff,0.2351
test_Acc,0.7818
test_MCC,0.5868
test_Sen,0.8947
test_Spe,0.7222
test_PPV,0.6296
test_NPV,0.9286
test_Youden Index,0.6170
test_AUC,0.8173
test_95% CIs,[0.6993-0.9352]
test_Std,0.0602
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9623
cv_train_Cutoff,0.4775
cv_train_Acc,0.9345
cv_train_MCC,0.8713
cv_train_Sen,0.9702
cv_train_Spe,0.8988
cv_train_PPV,0.9056
cv_train_NPV,0.9679
cv_train_Youden Index,0.8690
cv_train_AUC,0.9685
cv_train_95% CIs,[0.9559-0.9811]
cv_train_Std,0.0064
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6932
cv_val_Cutoff,0.5080
cv_val_Acc,0.8425
cv_val_MCC,0.6448
cv_val_Sen,0.7442
cv_val_Spe,0.8929
cv_val_PPV,0.7805
cv_val_NPV,0.8721
cv_val_Youden Index,0.6370
cv_val_AUC,0.8397
cv_val_95% CIs,[0.7575-0.9219]
cv_val_Std,0.0420
