,Coef
PCA_feature_110,-0.24436801178438927
PCA_feature_124,-0.9026074067029377
PCA_feature_114,-0.09602045536651303
PCA_feature_18,-0.1535085053254659
PCA_feature_37,0.38374342866219857
PCA_feature_44,0.041757186771979704
PCA_feature_109,-0.28182833836649246
PCA_feature_86,-0.40036984432254896
PCA_feature_112,-0.1426335209484199
PCA_feature_8,-0.022018796851057232
PCA_feature_115,-0.12133618438806212
PCA_feature_107,-0.6770630064417029
PCA_feature_131,-9.2192173478657e-14
PCA_feature_41,0.10981627390366122
