,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9175
balance_train_Cutoff,0.4629
balance_train_Acc,0.8988
balance_train_MCC,0.8004
balance_train_Sen,0.9405
balance_train_Spe,0.8571
balance_train_PPV,0.8681
balance_train_NPV,0.9351
balance_train_Youden Index,0.7976
balance_train_AUC,0.9297
balance_train_95% CIs,[0.8889-0.9705]
balance_train_Std,0.0208
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8398
train_Cutoff,0.4629
train_Acc,0.8819
train_MCC,0.7577
train_Sen,0.9302
train_Spe,0.8571
train_PPV,0.7692
train_NPV,0.9600
train_Youden Index,0.7874
train_AUC,0.9252
train_95% CIs,[0.8772-0.9733]
train_Std,0.0245
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8866
test_Cutoff,0.5701
test_Acc,0.8909
test_MCC,0.7670
test_Sen,0.8947
test_Spe,0.8889
test_PPV,0.8095
test_NPV,0.9412
test_Youden Index,0.7836
test_AUC,0.8962
test_95% CIs,[0.7840-1.0000]
test_Std,0.0572
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9287
cv_train_Cutoff,0.5845
cv_train_Acc,0.9182
cv_train_MCC,0.8363
cv_train_Sen,0.9226
cv_train_Spe,0.9137
cv_train_PPV,0.9145
cv_train_NPV,0.9219
cv_train_Youden Index,0.8363
cv_train_AUC,0.9533
cv_train_95% CIs,[0.9365-0.9700]
cv_train_Std,0.0085
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7462
cv_val_Cutoff,0.4783
cv_val_Acc,0.8189
cv_val_MCC,0.6154
cv_val_Sen,0.8140
cv_val_Spe,0.8214
cv_val_PPV,0.7000
cv_val_NPV,0.8961
cv_val_Youden Index,0.6354
cv_val_AUC,0.8765
cv_val_95% CIs,[0.8116-0.9415]
cv_val_Std,0.0331
