,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9194
balance_train_Cutoff,0.6423
balance_train_Acc,0.9048
balance_train_MCC,0.8095
balance_train_Sen,0.9048
balance_train_Spe,0.9048
balance_train_PPV,0.9048
balance_train_NPV,0.9048
balance_train_Youden Index,0.8095
balance_train_AUC,0.9270
balance_train_95% CIs,[0.8853-0.9688]
balance_train_Std,0.0213
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8529
train_Cutoff,0.6423
train_Acc,0.8976
train_MCC,0.7763
train_Sen,0.8837
train_Spe,0.9048
train_PPV,0.8261
train_NPV,0.9383
train_Youden Index,0.7885
train_AUC,0.9194
train_95% CIs,[0.8674-0.9715]
train_Std,0.0266
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8460
test_Cutoff,0.5253
test_Acc,0.9091
test_MCC,0.8117
test_Sen,0.9474
test_Spe,0.8889
test_PPV,0.8182
test_NPV,0.9697
test_Youden Index,0.8363
test_AUC,0.9503
test_95% CIs,[0.8898-1.0000]
test_Std,0.0309
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9407
cv_train_Cutoff,0.6344
cv_train_Acc,0.9167
cv_train_MCC,0.8336
cv_train_Sen,0.9048
cv_train_Spe,0.9286
cv_train_PPV,0.9268
cv_train_NPV,0.9070
cv_train_Youden Index,0.8333
cv_train_AUC,0.9584
cv_train_95% CIs,[0.9431-0.9737]
cv_train_Std,0.0078
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7939
cv_val_Cutoff,0.4303
cv_val_Acc,0.8661
cv_val_MCC,0.7120
cv_val_Sen,0.8605
cv_val_Spe,0.8690
cv_val_PPV,0.7708
cv_val_NPV,0.9241
cv_val_Youden Index,0.7295
cv_val_AUC,0.8898
cv_val_95% CIs,[0.8284-0.9512]
cv_val_Std,0.0313
