,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8097
balance_train_Cutoff,0.5851
balance_train_Acc,0.7917
balance_train_MCC,0.5834
balance_train_Sen,0.7976
balance_train_Spe,0.7857
balance_train_PPV,0.7882
balance_train_NPV,0.7952
balance_train_Youden Index,0.5833
balance_train_AUC,0.8278
balance_train_95% CIs,[0.7649-0.8907]
balance_train_Std,0.0321
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6982
train_Cutoff,0.5851
train_Acc,0.7874
train_MCC,0.5547
train_Sen,0.7907
train_Spe,0.7857
train_PPV,0.6538
train_NPV,0.8800
train_Youden Index,0.5764
train_AUC,0.8319
train_95% CIs,[0.7575-0.9064]
train_Std,0.0380
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6938
test_Cutoff,0.5767
test_Acc,0.8545
test_MCC,0.6883
test_Sen,0.8421
test_Spe,0.8611
test_PPV,0.7619
test_NPV,0.9118
test_Youden Index,0.7032
test_AUC,0.8816
test_95% CIs,[0.7907-0.9725]
test_Std,0.0464
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7593
cv_train_Cutoff,0.5266
cv_train_Acc,0.7188
cv_train_MCC,0.4778
cv_train_Sen,0.9196
cv_train_Spe,0.5179
cv_train_PPV,0.6561
cv_train_NPV,0.8657
cv_train_Youden Index,0.4375
cv_train_AUC,0.7709
cv_train_95% CIs,[0.7359-0.8059]
cv_train_Std,0.0179
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4795
cv_val_Cutoff,0.5504
cv_val_Acc,0.7087
cv_val_MCC,0.4228
cv_val_Sen,0.7674
cv_val_Spe,0.6786
cv_val_PPV,0.5500
cv_val_NPV,0.8507
cv_val_Youden Index,0.4460
cv_val_AUC,0.7240
cv_val_95% CIs,[0.6337-0.8142]
cv_val_Std,0.0461
