,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9281
balance_train_Cutoff,0.7522
balance_train_Acc,0.9048
balance_train_MCC,0.8098
balance_train_Sen,0.8929
balance_train_Spe,0.9167
balance_train_PPV,0.9146
balance_train_NPV,0.8953
balance_train_Youden Index,0.8095
balance_train_AUC,0.9384
balance_train_95% CIs,[0.9006-0.9761]
balance_train_Std,0.0193
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8587
train_Cutoff,0.7301
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9313
train_95% CIs,[0.8850-0.9776]
train_Std,0.0236
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5455
test_Cutoff,1.0000
test_Acc,0.5091
test_MCC,0.0489
test_Sen,0.5789
test_Spe,0.4722
test_PPV,0.3667
test_NPV,0.6800
test_Youden Index,0.0512
test_AUC,0.5256
test_95% CIs,[0.3847-0.6665]
test_Std,0.0719
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9582
cv_train_Cutoff,0.6343
cv_train_Acc,0.9092
cv_train_MCC,0.8185
cv_train_Sen,0.9167
cv_train_Spe,0.9018
cv_train_PPV,0.9032
cv_train_NPV,0.9154
cv_train_Youden Index,0.8185
cv_train_AUC,0.9631
cv_train_95% CIs,[0.9503-0.9759]
cv_train_Std,0.0065
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5002
cv_val_Cutoff,1.0000
cv_val_Acc,0.5039
cv_val_MCC,0.0003
cv_val_Sen,0.4884
cv_val_Spe,0.5119
cv_val_PPV,0.3387
cv_val_NPV,0.6615
cv_val_Youden Index,0.0003
cv_val_AUC,0.5001
cv_val_95% CIs,[0.4074-0.5929]
cv_val_Std,0.0473
