,Coef
PCA_feature_88,-0.25818555017439954
PCA_feature_11,-0.11526910600003859
PCA_feature_17,-0.0025792475979426466
PCA_feature_137,6.648473063748183e-14
PCA_feature_37,-0.06374476829639408
PCA_feature_3,0.09141869562813554
PCA_feature_167,1.565060699960924e-14
PCA_feature_130,1.626964807680244e-14
PCA_feature_15,0.07527579940274798
PCA_feature_89,0.07726206735371399
PCA_feature_142,-2.6335423230321133e-14
PCA_feature_138,-1.8242815161059946e-14
PCA_feature_18,0.14311827902348284
PCA_feature_13,0.14444800354674747
PCA_feature_117,-0.24102282087788426
PCA_feature_97,-0.16399397953381006
PCA_feature_1,0.02335820081844142
PCA_feature_80,-0.16149154515714798
PCA_feature_101,0.4667626612910549
