,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7845
balance_train_Cutoff,0.5428
balance_train_Acc,0.8393
balance_train_MCC,0.6809
balance_train_Sen,0.7976
balance_train_Spe,0.8810
balance_train_PPV,0.8701
balance_train_NPV,0.8132
balance_train_Youden Index,0.6786
balance_train_AUC,0.8781
balance_train_95% CIs,[0.8209-0.9353]
balance_train_Std,0.0292
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6408
train_Cutoff,0.5428
train_Acc,0.8346
train_MCC,0.6288
train_Sen,0.7442
train_Spe,0.8810
train_PPV,0.7619
train_NPV,0.8706
train_Youden Index,0.6251
train_AUC,0.8630
train_95% CIs,[0.7976-0.9283]
train_Std,0.0333
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6561
test_Cutoff,0.4767
test_Acc,0.8000
test_MCC,0.6141
test_Sen,0.8947
test_Spe,0.7500
test_PPV,0.6538
test_NPV,0.9310
test_Youden Index,0.6447
test_AUC,0.8545
test_95% CIs,[0.7535-0.9555]
test_Std,0.0515
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8797
cv_train_Cutoff,0.5275
cv_train_Acc,0.8497
cv_train_MCC,0.7010
cv_train_Sen,0.8155
cv_train_Spe,0.8839
cv_train_PPV,0.8754
cv_train_NPV,0.8273
cv_train_Youden Index,0.6994
cv_train_AUC,0.8999
cv_train_95% CIs,[0.8759-0.9240]
cv_train_Std,0.0123
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5823
cv_val_Cutoff,0.4605
cv_val_Acc,0.7087
cv_val_MCC,0.4663
cv_val_Sen,0.8605
cv_val_Spe,0.6310
cv_val_PPV,0.5441
cv_val_NPV,0.8983
cv_val_Youden Index,0.4914
cv_val_AUC,0.8052
cv_val_95% CIs,[0.7279-0.8825]
cv_val_Std,0.0394
