,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8241
balance_train_Cutoff,0.3580
balance_train_Acc,0.8274
balance_train_MCC,0.6722
balance_train_Sen,0.9405
balance_train_Spe,0.7143
balance_train_PPV,0.7670
balance_train_NPV,0.9231
balance_train_Youden Index,0.6548
balance_train_AUC,0.8706
balance_train_95% CIs,[0.8151-0.9261]
balance_train_Std,0.0283
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7073
train_Cutoff,0.4208
train_Acc,0.8031
train_MCC,0.6227
train_Sen,0.9070
train_Spe,0.7500
train_PPV,0.6500
train_NPV,0.9403
train_Youden Index,0.6570
train_AUC,0.8740
train_95% CIs,[0.8141-0.9340]
train_Std,0.0306
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5766
test_Cutoff,0.4880
test_Acc,0.8000
test_MCC,0.6141
test_Sen,0.8947
test_Spe,0.7500
test_PPV,0.6538
test_NPV,0.9310
test_Youden Index,0.6447
test_AUC,0.8260
test_95% CIs,[0.7167-0.9353]
test_Std,0.0558
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9005
cv_train_Cutoff,0.4811
cv_train_Acc,0.8601
cv_train_MCC,0.7224
cv_train_Sen,0.8988
cv_train_Spe,0.8214
cv_train_PPV,0.8343
cv_train_NPV,0.8903
cv_train_Youden Index,0.7202
cv_train_AUC,0.9150
cv_train_95% CIs,[0.8927-0.9373]
cv_train_Std,0.0114
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7766
cv_val_Cutoff,0.6602
cv_val_Acc,0.8110
cv_val_MCC,0.5736
cv_val_Sen,0.6977
cv_val_Spe,0.8690
cv_val_PPV,0.7317
cv_val_NPV,0.8488
cv_val_Youden Index,0.5667
cv_val_AUC,0.8483
cv_val_95% CIs,[0.7725-0.9240]
cv_val_Std,0.0386
