,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9445
balance_train_Cutoff,0.6448
balance_train_Acc,0.9286
balance_train_MCC,0.8581
balance_train_Sen,0.9048
balance_train_Spe,0.9524
balance_train_PPV,0.9500
balance_train_NPV,0.9091
balance_train_Youden Index,0.8571
balance_train_AUC,0.9500
balance_train_95% CIs,[0.9161-0.9839]
balance_train_Std,0.0173
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8987
train_Cutoff,0.6183
train_Acc,0.9213
train_MCC,0.8242
train_Sen,0.8837
train_Spe,0.9405
train_PPV,0.8837
train_NPV,0.9405
train_Youden Index,0.8242
train_AUC,0.9457
train_95% CIs,[0.9043-0.9872]
train_Std,0.0211
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.9204
test_Cutoff,0.7097
test_Acc,0.9455
test_MCC,0.8816
test_Sen,0.9474
test_Spe,0.9444
test_PPV,0.9000
test_NPV,0.9714
test_Youden Index,0.8918
test_AUC,0.9649
test_95% CIs,[0.9204-1.0000]
test_Std,0.0227
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9764
cv_train_Cutoff,0.6078
cv_train_Acc,0.9568
cv_train_MCC,0.9137
cv_train_Sen,0.9554
cv_train_Spe,0.9583
cv_train_PPV,0.9582
cv_train_NPV,0.9555
cv_train_Youden Index,0.9137
cv_train_AUC,0.9830
cv_train_95% CIs,[0.9733-0.9926]
cv_train_Std,0.0049
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7891
cv_val_Cutoff,0.5710
cv_val_Acc,0.8583
cv_val_MCC,0.6804
cv_val_Sen,0.7674
cv_val_Spe,0.9048
cv_val_PPV,0.8049
cv_val_NPV,0.8837
cv_val_Youden Index,0.6722
cv_val_AUC,0.8823
cv_val_95% CIs,[0.8163-0.9483]
cv_val_Std,0.0337
