,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8575
balance_train_Cutoff,0.4294
balance_train_Acc,0.8929
balance_train_MCC,0.7913
balance_train_Sen,0.9524
balance_train_Spe,0.8333
balance_train_PPV,0.8511
balance_train_NPV,0.9459
balance_train_Youden Index,0.7857
balance_train_AUC,0.9247
balance_train_95% CIs,[0.8816-0.9679]
balance_train_Std,0.0220
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7686
train_Cutoff,0.4294
train_Acc,0.8661
train_MCC,0.7309
train_Sen,0.9302
train_Spe,0.8333
train_PPV,0.7407
train_NPV,0.9589
train_Youden Index,0.7636
train_AUC,0.9203
train_95% CIs,[0.8716-0.9690]
train_Std,0.0248
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6518
test_Cutoff,0.4223
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8523
test_95% CIs,[0.7500-0.9547]
test_Std,0.0522
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9605
cv_train_Cutoff,0.4906
cv_train_Acc,0.9107
cv_train_MCC,0.8221
cv_train_Sen,0.9315
cv_train_Spe,0.8899
cv_train_PPV,0.8943
cv_train_NPV,0.9286
cv_train_Youden Index,0.8214
cv_train_AUC,0.9630
cv_train_95% CIs,[0.9503-0.9758]
cv_train_Std,0.0065
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6854
cv_val_Cutoff,0.5627
cv_val_Acc,0.8425
cv_val_MCC,0.6419
cv_val_Sen,0.7209
cv_val_Spe,0.9048
cv_val_PPV,0.7949
cv_val_NPV,0.8636
cv_val_Youden Index,0.6257
cv_val_AUC,0.8209
cv_val_95% CIs,[0.7317-0.9100]
cv_val_Std,0.0455
