,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9400
balance_train_Cutoff,0.5418
balance_train_Acc,0.8988
balance_train_MCC,0.8022
balance_train_Sen,0.9524
balance_train_Spe,0.8452
balance_train_PPV,0.8602
balance_train_NPV,0.9467
balance_train_Youden Index,0.7976
balance_train_AUC,0.9478
balance_train_95% CIs,[0.9162-0.9795]
balance_train_Std,0.0161
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8749
train_Cutoff,0.5418
train_Acc,0.8740
train_MCC,0.7442
train_Sen,0.9302
train_Spe,0.8452
train_PPV,0.7547
train_NPV,0.9595
train_Youden Index,0.7755
train_AUC,0.9380
train_95% CIs,[0.8994-0.9766]
train_Std,0.0197
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6209
test_Cutoff,0.5827
test_Acc,0.7818
test_MCC,0.4995
test_Sen,0.5789
test_Spe,0.8889
test_PPV,0.7333
test_NPV,0.8000
test_Youden Index,0.4678
test_AUC,0.7076
test_95% CIs,[0.5440-0.8712]
test_Std,0.0835
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9801
cv_train_Cutoff,0.5272
cv_train_Acc,0.9554
cv_train_MCC,0.9111
cv_train_Sen,0.9702
cv_train_Spe,0.9405
cv_train_PPV,0.9422
cv_train_NPV,0.9693
cv_train_Youden Index,0.9107
cv_train_AUC,0.9831
cv_train_95% CIs,[0.9744-0.9918]
cv_train_Std,0.0044
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4634
cv_val_Cutoff,0.5000
cv_val_Acc,0.6457
cv_val_MCC,0.2998
cv_val_Sen,0.6977
cv_val_Spe,0.6190
cv_val_PPV,0.4839
cv_val_NPV,0.8000
cv_val_Youden Index,0.3167
cv_val_AUC,0.6453
cv_val_95% CIs,[0.5395-0.7512]
cv_val_Std,0.0540
