,Coef
PCA_feature_2,-0.09007827120839627
PCA_feature_3,0.14207475529343064
PCA_feature_10,-0.25290891663559056
PCA_feature_11,0.22801217210025282
PCA_feature_15,-0.19556820162981128
PCA_feature_22,0.2659772075646711
PCA_feature_27,0.23715460806902328
PCA_feature_59,-0.144007451298179
PCA_feature_127,2.5955348813021916e-16
PCA_feature_129,1.5069112237375293e-16
PCA_feature_130,-7.617026005357015e-17
PCA_feature_131,-2.0636063252418112e-16
PCA_feature_132,2.368285916650559e-16
PCA_feature_133,2.0781969034911857e-18
PCA_feature_136,-5.752362141097155e-17
PCA_feature_138,-1.294201076675311e-16
PCA_feature_139,-3.375885364728678e-17
PCA_feature_140,1.5362299776811322e-17
PCA_feature_154,3.574729969411285e-17
PCA_feature_167,-8.607643650941433e-18
