,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9410
balance_train_Cutoff,0.5387
balance_train_Acc,0.9345
balance_train_MCC,0.8696
balance_train_Sen,0.9524
balance_train_Spe,0.9167
balance_train_PPV,0.9195
balance_train_NPV,0.9506
balance_train_Youden Index,0.8690
balance_train_AUC,0.9484
balance_train_95% CIs,[0.9113-0.9855]
balance_train_Std,0.0189
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9014
train_Cutoff,0.4700
train_Acc,0.9213
train_MCC,0.8343
train_Sen,0.9535
train_Spe,0.9048
train_PPV,0.8367
train_NPV,0.9744
train_Youden Index,0.8583
train_AUC,0.9502
train_95% CIs,[0.9068-0.9936]
train_Std,0.0222
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7095
test_Cutoff,0.7643
test_Acc,0.9091
test_MCC,0.7971
test_Sen,0.8421
test_Spe,0.9444
test_PPV,0.8889
test_NPV,0.9189
test_Youden Index,0.7865
test_AUC,0.9094
test_95% CIs,[0.8245-0.9942]
test_Std,0.0433
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9612
cv_train_Cutoff,0.4806
cv_train_Acc,0.9226
cv_train_MCC,0.8474
cv_train_Sen,0.9583
cv_train_Spe,0.8869
cv_train_PPV,0.8944
cv_train_NPV,0.9551
cv_train_Youden Index,0.8452
cv_train_AUC,0.9671
cv_train_95% CIs,[0.9544-0.9798]
cv_train_Std,0.0065
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7566
cv_val_Cutoff,0.7044
cv_val_Acc,0.8583
cv_val_MCC,0.6764
cv_val_Sen,0.7209
cv_val_Spe,0.9286
cv_val_PPV,0.8378
cv_val_NPV,0.8667
cv_val_Youden Index,0.6495
cv_val_AUC,0.8353
cv_val_95% CIs,[0.7479-0.9227]
cv_val_Std,0.0446
