,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9068
balance_train_Cutoff,0.5707
balance_train_Acc,0.9167
balance_train_MCC,0.8336
balance_train_Sen,0.9286
balance_train_Spe,0.9048
balance_train_PPV,0.9070
balance_train_NPV,0.9268
balance_train_Youden Index,0.8333
balance_train_AUC,0.9246
balance_train_95% CIs,[0.8777-0.9716]
balance_train_Std,0.0240
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8472
train_Cutoff,0.5707
train_Acc,0.9055
train_MCC,0.7956
train_Sen,0.9070
train_Spe,0.9048
train_PPV,0.8298
train_NPV,0.9500
train_Youden Index,0.8117
train_AUC,0.9252
train_95% CIs,[0.8706-0.9799]
train_Std,0.0279
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7785
test_Cutoff,0.3866
test_Acc,0.8364
test_MCC,0.7134
test_Sen,1.0000
test_Spe,0.7500
test_PPV,0.6786
test_NPV,1.0000
test_Youden Index,0.7500
test_AUC,0.9313
test_95% CIs,[0.8631-0.9994]
test_Std,0.0348
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8882
cv_train_Cutoff,0.4818
cv_train_Acc,0.8646
cv_train_MCC,0.7319
cv_train_Sen,0.9077
cv_train_Spe,0.8214
cv_train_PPV,0.8356
cv_train_NPV,0.8990
cv_train_Youden Index,0.7292
cv_train_AUC,0.9109
cv_train_95% CIs,[0.8874-0.9344]
cv_train_Std,0.0120
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7802
cv_val_Cutoff,0.2780
cv_val_Acc,0.7323
cv_val_MCC,0.5480
cv_val_Sen,0.9535
cv_val_Spe,0.6190
cv_val_PPV,0.5616
cv_val_NPV,0.9630
cv_val_Youden Index,0.5725
cv_val_AUC,0.8624
cv_val_95% CIs,[0.7951-0.9297]
cv_val_Std,0.0343
