,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8433
balance_train_Cutoff,0.3692
balance_train_Acc,0.8214
balance_train_MCC,0.6445
balance_train_Sen,0.8571
balance_train_Spe,0.7857
balance_train_PPV,0.8000
balance_train_NPV,0.8462
balance_train_Youden Index,0.6429
balance_train_AUC,0.8855
balance_train_95% CIs,[0.8352-0.9357]
balance_train_Std,0.0256
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7518
train_Cutoff,0.3692
train_Acc,0.8110
train_MCC,0.6171
train_Sen,0.8605
train_Spe,0.7857
train_PPV,0.6727
train_NPV,0.9167
train_Youden Index,0.6462
train_AUC,0.8857
train_95% CIs,[0.8244-0.9469]
train_Std,0.0313
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6158
test_Cutoff,0.2351
test_Acc,0.7636
test_MCC,0.6159
test_Sen,1.0000
test_Spe,0.6389
test_PPV,0.5938
test_NPV,1.0000
test_Youden Index,0.6389
test_AUC,0.8421
test_95% CIs,[0.7389-0.9453]
test_Std,0.0526
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9337
cv_train_Cutoff,0.4886
cv_train_Acc,0.8810
cv_train_MCC,0.7624
cv_train_Sen,0.8988
cv_train_Spe,0.8631
cv_train_PPV,0.8678
cv_train_NPV,0.8951
cv_train_Youden Index,0.7619
cv_train_AUC,0.9306
cv_train_95% CIs,[0.9112-0.9499]
cv_train_Std,0.0099
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7960
cv_val_Cutoff,0.3671
cv_val_Acc,0.8189
cv_val_MCC,0.6154
cv_val_Sen,0.8140
cv_val_Spe,0.8214
cv_val_PPV,0.7000
cv_val_NPV,0.8961
cv_val_Youden Index,0.6354
cv_val_AUC,0.8372
cv_val_95% CIs,[0.7496-0.9248]
cv_val_Std,0.0447
