,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9327
balance_train_Cutoff,0.5694
balance_train_Acc,0.8929
balance_train_MCC,0.7866
balance_train_Sen,0.9167
balance_train_Spe,0.8690
balance_train_PPV,0.8750
balance_train_NPV,0.9125
balance_train_Youden Index,0.7857
balance_train_AUC,0.9425
balance_train_95% CIs,[0.9051-0.9798]
balance_train_Std,0.0191
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8712
train_Cutoff,0.5694
train_Acc,0.8740
train_MCC,0.7318
train_Sen,0.8837
train_Spe,0.8690
train_PPV,0.7755
train_NPV,0.9359
train_Youden Index,0.7528
train_AUC,0.9236
train_95% CIs,[0.8670-0.9802]
train_Std,0.0289
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7240
test_Cutoff,0.6043
test_Acc,0.8000
test_MCC,0.5449
test_Sen,0.6316
test_Spe,0.8889
test_PPV,0.7500
test_NPV,0.8205
test_Youden Index,0.5205
test_AUC,0.7529
test_95% CIs,[0.5915-0.9144]
test_Std,0.0824
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9437
cv_train_Cutoff,0.6009
cv_train_Acc,0.8795
cv_train_MCC,0.7592
cv_train_Sen,0.8929
cv_train_Spe,0.8661
cv_train_PPV,0.8696
cv_train_NPV,0.8899
cv_train_Youden Index,0.7589
cv_train_AUC,0.9410
cv_train_95% CIs,[0.9234-0.9586]
cv_train_Std,0.0090
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7269
cv_val_Cutoff,0.8000
cv_val_Acc,0.8268
cv_val_MCC,0.6005
cv_val_Sen,0.6279
cv_val_Spe,0.9286
cv_val_PPV,0.8182
cv_val_NPV,0.8298
cv_val_Youden Index,0.5565
cv_val_AUC,0.7737
cv_val_95% CIs,[0.6705-0.8769]
cv_val_Std,0.0527
