,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6329
balance_train_Cutoff,0.5252
balance_train_Acc,0.6607
balance_train_MCC,0.3342
balance_train_Sen,0.5238
balance_train_Spe,0.7976
balance_train_PPV,0.7213
balance_train_NPV,0.6262
balance_train_Youden Index,0.3214
balance_train_AUC,0.6227
balance_train_95% CIs,[0.5370-0.7085]
balance_train_Std,0.0437
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4431
train_Cutoff,0.5263
train_Acc,0.6693
train_MCC,0.2132
train_Sen,0.3721
train_Spe,0.8214
train_PPV,0.5161
train_NPV,0.7188
train_Youden Index,0.1935
train_AUC,0.5725
train_95% CIs,[0.4641-0.6810]
train_Std,0.0553
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4160
test_Cutoff,0.5621
test_Acc,0.6909
test_MCC,0.2425
test_Sen,0.2632
test_Spe,0.9167
test_PPV,0.6250
test_NPV,0.7021
test_Youden Index,0.1798
test_AUC,0.5833
test_95% CIs,[0.4179-0.7487]
test_Std,0.0844
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7594
cv_train_Cutoff,0.4875
cv_train_Acc,0.7485
cv_train_MCC,0.4975
cv_train_Sen,0.7708
cv_train_Spe,0.7262
cv_train_PPV,0.7379
cv_train_NPV,0.7601
cv_train_Youden Index,0.4970
cv_train_AUC,0.7892
cv_train_95% CIs,[0.7545-0.8238]
cv_train_Std,0.0177
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5483
cv_val_Cutoff,0.5023
cv_val_Acc,0.7323
cv_val_MCC,0.4092
cv_val_Sen,0.6279
cv_val_Spe,0.7857
cv_val_PPV,0.6000
cv_val_NPV,0.8049
cv_val_Youden Index,0.4136
cv_val_AUC,0.7425
cv_val_95% CIs,[0.6524-0.8326]
cv_val_Std,0.0460
