,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7949
balance_train_Cutoff,0.6194
balance_train_Acc,0.8631
balance_train_MCC,0.7275
balance_train_Sen,0.8929
balance_train_Spe,0.8333
balance_train_PPV,0.8427
balance_train_NPV,0.8861
balance_train_Youden Index,0.7262
balance_train_AUC,0.8681
balance_train_95% CIs,[0.8085-0.9276]
balance_train_Std,0.0304
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6652
train_Cutoff,0.5711
train_Acc,0.8346
train_MCC,0.6716
train_Sen,0.9070
train_Spe,0.7976
train_PPV,0.6964
train_NPV,0.9437
train_Youden Index,0.7046
train_AUC,0.8624
train_95% CIs,[0.7953-0.9295]
train_Std,0.0343
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.8004
test_Cutoff,0.4862
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8904
test_95% CIs,[0.8078-0.9729]
test_Std,0.0421
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8836
cv_train_Cutoff,0.3819
cv_train_Acc,0.8199
cv_train_MCC,0.6574
cv_train_Sen,0.9345
cv_train_Spe,0.7054
cv_train_PPV,0.7603
cv_train_NPV,0.9151
cv_train_Youden Index,0.6399
cv_train_AUC,0.8846
cv_train_95% CIs,[0.8597-0.9095]
cv_train_Std,0.0127
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4377
cv_val_Cutoff,0.4908
cv_val_Acc,0.6614
cv_val_MCC,0.2934
cv_val_Sen,0.6279
cv_val_Spe,0.6786
cv_val_PPV,0.5000
cv_val_NPV,0.7808
cv_val_Youden Index,0.3065
cv_val_AUC,0.5806
cv_val_95% CIs,[0.4717-0.6895]
cv_val_Std,0.0556
