,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6714
balance_train_Cutoff,0.5938
balance_train_Acc,0.6310
balance_train_MCC,0.2864
balance_train_Sen,0.4286
balance_train_Spe,0.8333
balance_train_PPV,0.7200
balance_train_NPV,0.5932
balance_train_Youden Index,0.2619
balance_train_AUC,0.6570
balance_train_95% CIs,[0.5750-0.7391]
balance_train_Std,0.0419
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4961
train_Cutoff,0.5938
train_Acc,0.6929
train_MCC,0.2746
train_Sen,0.4186
train_Spe,0.8333
train_PPV,0.5625
train_NPV,0.7368
train_Youden Index,0.2519
train_AUC,0.6503
train_95% CIs,[0.5509-0.7498]
train_Std,0.0507
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3380
test_Cutoff,0.5614
test_Acc,0.6364
test_MCC,0.1760
test_Sen,0.4211
test_Spe,0.7500
test_PPV,0.4706
test_NPV,0.7105
test_Youden Index,0.1711
test_AUC,0.5073
test_95% CIs,[0.3397-0.6749]
test_Std,0.0855
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8791
cv_train_Cutoff,0.4848
cv_train_Acc,0.8214
cv_train_MCC,0.6429
cv_train_Sen,0.8185
cv_train_Spe,0.8244
cv_train_PPV,0.8234
cv_train_NPV,0.8195
cv_train_Youden Index,0.6429
cv_train_AUC,0.8857
cv_train_95% CIs,[0.8610-0.9104]
cv_train_Std,0.0126
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5967
cv_val_Cutoff,0.4370
cv_val_Acc,0.7480
cv_val_MCC,0.4583
cv_val_Sen,0.6977
cv_val_Spe,0.7738
cv_val_PPV,0.6122
cv_val_NPV,0.8333
cv_val_Youden Index,0.4715
cv_val_AUC,0.7583
cv_val_95% CIs,[0.6653-0.8513]
cv_val_Std,0.0474
