,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9231
balance_train_Cutoff,0.5312
balance_train_Acc,0.8750
balance_train_MCC,0.7513
balance_train_Sen,0.9048
balance_train_Spe,0.8452
balance_train_PPV,0.8539
balance_train_NPV,0.8987
balance_train_Youden Index,0.7500
balance_train_AUC,0.9123
balance_train_95% CIs,[0.8667-0.9579]
balance_train_Std,0.0233
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8647
train_Cutoff,0.4964
train_Acc,0.8583
train_MCC,0.7105
train_Sen,0.9070
train_Spe,0.8333
train_PPV,0.7358
train_NPV,0.9459
train_Youden Index,0.7403
train_AUC,0.9075
train_95% CIs,[0.8481-0.9670]
train_Std,0.0303
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.9275
test_Cutoff,0.7322
test_Acc,0.9091
test_MCC,0.7971
test_Sen,0.8421
test_Spe,0.9444
test_PPV,0.8889
test_NPV,0.9189
test_Youden Index,0.7865
test_AUC,0.9444
test_95% CIs,[0.8840-1.0000]
test_Std,0.0308
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9458
cv_train_Cutoff,0.6263
cv_train_Acc,0.9077
cv_train_MCC,0.8155
cv_train_Sen,0.9077
cv_train_Spe,0.9077
cv_train_PPV,0.9077
cv_train_NPV,0.9077
cv_train_Youden Index,0.8155
cv_train_AUC,0.9497
cv_train_95% CIs,[0.9334-0.9659]
cv_train_Std,0.0083
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7303
cv_val_Cutoff,0.5135
cv_val_Acc,0.8110
cv_val_MCC,0.5888
cv_val_Sen,0.7674
cv_val_Spe,0.8333
cv_val_PPV,0.7021
cv_val_NPV,0.8750
cv_val_Youden Index,0.6008
cv_val_AUC,0.8018
cv_val_95% CIs,[0.7109-0.8927]
cv_val_Std,0.0464
