,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9654
balance_train_Cutoff,0.5893
balance_train_Acc,0.9405
balance_train_MCC,0.8832
balance_train_Sen,0.9762
balance_train_Spe,0.9048
balance_train_PPV,0.9111
balance_train_NPV,0.9744
balance_train_Youden Index,0.8810
balance_train_AUC,0.9715
balance_train_95% CIs,[0.9482-0.9948]
balance_train_Std,0.0119
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9441
train_Cutoff,0.3815
train_Acc,0.9213
train_MCC,0.8395
train_Sen,0.9767
train_Spe,0.8929
train_PPV,0.8235
train_NPV,0.9868
train_Youden Index,0.8696
train_AUC,0.9734
train_95% CIs,[0.9507-0.9962]
train_Std,0.0116
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3725
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.3955
test_95% CIs,[0.2644-0.5266]
test_Std,0.0669
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9773
cv_train_Cutoff,0.5856
cv_train_Acc,0.9598
cv_train_MCC,0.9200
cv_train_Sen,0.9732
cv_train_Spe,0.9464
cv_train_PPV,0.9478
cv_train_NPV,0.9725
cv_train_Youden Index,0.9196
cv_train_AUC,0.9810
cv_train_95% CIs,[0.9716-0.9904]
cv_train_Std,0.0048
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5385
cv_val_Cutoff,1.0000
cv_val_Acc,0.5276
cv_val_MCC,0.0663
cv_val_Sen,0.5581
cv_val_Spe,0.5119
cv_val_PPV,0.3692
cv_val_NPV,0.6935
cv_val_Youden Index,0.0700
cv_val_AUC,0.5350
cv_val_95% CIs,[0.4427-0.6274]
cv_val_Std,0.0471
