,Coef
PCA_feature_2,-0.06638721198131638
PCA_feature_3,0.19120190976986443
PCA_feature_10,-0.3187167999989684
PCA_feature_11,0.40879729043084095
PCA_feature_15,-0.33302186130470507
PCA_feature_22,0.47484379907535795
PCA_feature_27,0.5055159231254845
PCA_feature_59,-1.3790998540206763
PCA_feature_127,401703509871420.4
PCA_feature_129,227339860647789.84
PCA_feature_130,121263957006335.47
PCA_feature_131,-477927255033861.6
PCA_feature_132,447208522994218.06
PCA_feature_133,122634910909038.53
PCA_feature_136,-259346029827133.16
PCA_feature_138,-477161557096053.94
PCA_feature_139,-68287187847167.445
PCA_feature_140,-205168071445432.8
PCA_feature_154,-410111349220801.56
PCA_feature_167,-373315596735936.56
