,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.8205
balance_train_Cutoff,0.4545
balance_train_Acc,0.8095
balance_train_MCC,0.6460
balance_train_Sen,0.9524
balance_train_Spe,0.6667
balance_train_PPV,0.7407
balance_train_NPV,0.9333
balance_train_Youden Index,0.6190
balance_train_AUC,0.8362
balance_train_95% CIs,[0.7740-0.8984]
balance_train_Std,0.0317
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.7089
train_Cutoff,0.4545
train_Acc,0.7638
train_MCC,0.5892
train_Sen,0.9535
train_Spe,0.6667
train_PPV,0.5942
train_NPV,0.9655
train_Youden Index,0.6202
train_AUC,0.8427
train_95% CIs,[0.7699-0.9156]
train_Std,0.0372
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6725
test_Cutoff,0.4598
test_Acc,0.8000
test_MCC,0.6369
test_Sen,0.9474
test_Spe,0.7222
test_PPV,0.6429
test_NPV,0.9630
test_Youden Index,0.6696
test_AUC,0.8655
test_95% CIs,[0.7717-0.9593]
test_Std,0.0479
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8621
cv_train_Cutoff,0.5160
cv_train_Acc,0.8095
cv_train_MCC,0.6244
cv_train_Sen,0.8750
cv_train_Spe,0.7440
cv_train_PPV,0.7737
cv_train_NPV,0.8562
cv_train_Youden Index,0.6190
cv_train_AUC,0.8700
cv_train_95% CIs,[0.8428-0.8971]
cv_train_Std,0.0138
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6948
cv_val_Cutoff,0.5991
cv_val_Acc,0.8110
cv_val_MCC,0.5832
cv_val_Sen,0.7442
cv_val_Spe,0.8452
cv_val_PPV,0.7111
cv_val_NPV,0.8659
cv_val_Youden Index,0.5894
cv_val_AUC,0.8322
cv_val_95% CIs,[0.7493-0.9152]
cv_val_Std,0.0423
