,Coef
PCA_feature_88,-0.28263999897204284
PCA_feature_11,-0.11302854564651788
PCA_feature_17,-0.0008424122352517216
PCA_feature_137,6.965518534694493e-14
PCA_feature_37,-0.08851055098337812
PCA_feature_3,0.09117196248468673
PCA_feature_167,2.0452025221581046e-14
PCA_feature_130,1.0069915514034846e-14
PCA_feature_15,0.05926797753612778
PCA_feature_89,0.07245535147669885
PCA_feature_142,-3.06678455935261e-14
PCA_feature_138,-2.3026630249506113e-14
PCA_feature_18,0.12418011335455592
PCA_feature_13,0.1483558640350937
PCA_feature_117,-0.2248249899821532
PCA_feature_97,-0.2005915566617264
PCA_feature_1,0.022851718349775396
PCA_feature_80,-0.07232577657618472
PCA_feature_101,0.45856573123534405
PCA_feature_16,0.08555901457091375
