,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9752
balance_train_Cutoff,0.5664
balance_train_Acc,0.9345
balance_train_MCC,0.8691
balance_train_Sen,0.9405
balance_train_Spe,0.9286
balance_train_PPV,0.9294
balance_train_NPV,0.9398
balance_train_Youden Index,0.8690
balance_train_AUC,0.9758
balance_train_95% CIs,[0.9569-0.9947]
balance_train_Std,0.0096
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9488
train_Cutoff,0.5812
train_Acc,0.9213
train_MCC,0.8267
train_Sen,0.9070
train_Spe,0.9286
train_PPV,0.8667
train_NPV,0.9512
train_Youden Index,0.8355
train_AUC,0.9701
train_95% CIs,[0.9449-0.9953]
train_Std,0.0128
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5794
test_Cutoff,1.0000
test_Acc,0.5455
test_MCC,0.1257
test_Sen,0.6316
test_Spe,0.5000
test_PPV,0.4000
test_NPV,0.7200
test_Youden Index,0.1316
test_AUC,0.5658
test_95% CIs,[0.4270-0.7046]
test_Std,0.0708
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9710
cv_train_Cutoff,0.5587
cv_train_Acc,0.9360
cv_train_MCC,0.8721
cv_train_Sen,0.9435
cv_train_Spe,0.9286
cv_train_PPV,0.9296
cv_train_NPV,0.9426
cv_train_Youden Index,0.8720
cv_train_AUC,0.9722
cv_train_95% CIs,[0.9609-0.9835]
cv_train_Std,0.0058
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4603
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4653
cv_val_95% CIs,[0.3733-0.5572]
cv_val_Std,0.0469
