,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.4931
balance_train_Cutoff,0.4948
balance_train_Acc,0.5476
balance_train_MCC,0.1243
balance_train_Sen,0.8690
balance_train_Spe,0.2262
balance_train_PPV,0.5290
balance_train_NPV,0.6333
balance_train_Youden Index,0.0952
balance_train_AUC,0.4735
balance_train_95% CIs,[0.3850-0.5619]
balance_train_Std,0.0451
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.3882
train_Cutoff,0.5077
train_Acc,0.6535
train_MCC,0.1388
train_Sen,0.2558
train_Spe,0.8571
train_PPV,0.4783
train_NPV,0.6923
train_Youden Index,0.1130
train_AUC,0.5019
train_95% CIs,[0.3930-0.6109]
train_Std,0.0556
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3193
test_Cutoff,0.4998
test_Acc,0.5455
test_MCC,0.1508
test_Sen,0.6842
test_Spe,0.4722
test_PPV,0.4062
test_NPV,0.7391
test_Youden Index,0.1564
test_AUC,0.4927
test_95% CIs,[0.3303-0.6551]
test_Std,0.0829
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.4938
cv_train_Cutoff,0.4940
cv_train_Acc,0.5491
cv_train_MCC,0.1171
cv_train_Sen,0.8214
cv_train_Spe,0.2768
cv_train_PPV,0.5318
cv_train_NPV,0.6078
cv_train_Youden Index,0.0982
cv_train_AUC,0.5080
cv_train_95% CIs,[0.4640-0.5519]
cv_train_Std,0.0224
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3276
cv_val_Cutoff,0.4784
cv_val_Acc,0.4724
cv_val_MCC,0.1204
cv_val_Sen,0.8140
cv_val_Spe,0.2976
cv_val_PPV,0.3723
cv_val_NPV,0.7576
cv_val_Youden Index,0.1116
cv_val_AUC,0.4972
cv_val_95% CIs,[0.3913-0.6031]
cv_val_Std,0.0540
