,Coef
PCA_feature_2,-0.08446818345195721
PCA_feature_3,0.14000705893313362
PCA_feature_10,-0.2667418251791314
PCA_feature_11,0.22446621516792734
PCA_feature_15,-0.19151679301199362
PCA_feature_19,0.20560417008065765
PCA_feature_22,0.2597739601463452
PCA_feature_23,0.15888850123646814
PCA_feature_27,0.2203825799584628
PCA_feature_30,-0.14101404899355918
PCA_feature_37,0.14500138715311883
PCA_feature_54,-0.11483853243898597
PCA_feature_59,-0.13302101698155633
PCA_feature_129,1.5484375465897228e-16
PCA_feature_131,-1.9396224529929488e-16
PCA_feature_138,-1.2383362961840495e-16
PCA_feature_140,4.455754330082493e-17
PCA_feature_154,2.3586424638887915e-17
PCA_feature_157,-3.263010847139677e-17
PCA_feature_161,-9.967327924402522e-17
