,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9544
balance_train_Cutoff,0.5002
balance_train_Acc,0.8810
balance_train_MCC,0.7639
balance_train_Sen,0.9167
balance_train_Spe,0.8452
balance_train_PPV,0.8556
balance_train_NPV,0.9103
balance_train_Youden Index,0.7619
balance_train_AUC,0.9565
balance_train_95% CIs,[0.9300-0.9830]
balance_train_Std,0.0135
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9078
train_Cutoff,0.5002
train_Acc,0.8661
train_MCC,0.7239
train_Sen,0.9070
train_Spe,0.8452
train_PPV,0.7500
train_NPV,0.9467
train_Youden Index,0.7522
train_AUC,0.9498
train_95% CIs,[0.9168-0.9827]
train_Std,0.0168
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.3101
test_Cutoff,0.4991
test_Acc,0.5455
test_MCC,0.1508
test_Sen,0.6842
test_Spe,0.4722
test_PPV,0.4062
test_NPV,0.7391
test_Youden Index,0.1564
test_AUC,0.4751
test_95% CIs,[0.3153-0.6350]
test_Std,0.0815
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9635
cv_train_Cutoff,0.5003
cv_train_Acc,0.8958
cv_train_MCC,0.7924
cv_train_Sen,0.9167
cv_train_Spe,0.8750
cv_train_PPV,0.8800
cv_train_NPV,0.9130
cv_train_Youden Index,0.7917
cv_train_AUC,0.9644
cv_train_95% CIs,[0.9528-0.9760]
cv_train_Std,0.0059
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3744
cv_val_Cutoff,0.4823
cv_val_Acc,0.5276
cv_val_MCC,0.1713
cv_val_Sen,0.7674
cv_val_Spe,0.4048
cv_val_PPV,0.3976
cv_val_NPV,0.7727
cv_val_Youden Index,0.1722
cv_val_AUC,0.5584
cv_val_95% CIs,[0.4545-0.6624]
cv_val_Std,0.0530
