,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9736
balance_train_Cutoff,0.8467
balance_train_Acc,0.9405
balance_train_MCC,0.8832
balance_train_Sen,0.9048
balance_train_Spe,0.9762
balance_train_PPV,0.9744
balance_train_NPV,0.9111
balance_train_Youden Index,0.8810
balance_train_AUC,0.9789
balance_train_95% CIs,[0.9584-0.9993]
balance_train_Std,0.0104
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9499
train_Cutoff,0.5320
train_Acc,0.9370
train_MCC,0.8645
train_Sen,0.9535
train_Spe,0.9286
train_PPV,0.8723
train_NPV,0.9750
train_Youden Index,0.8821
train_AUC,0.9784
train_95% CIs,[0.9567-1.0000]
train_Std,0.0110
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4965
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4437
test_95% CIs,[0.3036-0.5838]
test_Std,0.0715
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9757
cv_train_Cutoff,0.6372
cv_train_Acc,0.9435
cv_train_MCC,0.8872
cv_train_Sen,0.9554
cv_train_Spe,0.9315
cv_train_PPV,0.9331
cv_train_NPV,0.9543
cv_train_Youden Index,0.8869
cv_train_AUC,0.9804
cv_train_95% CIs,[0.9707-0.9900]
cv_train_Std,0.0049
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4712
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4709
cv_val_95% CIs,[0.3786-0.5633]
cv_val_Std,0.0471
