,label,PCA_feature_3,PCA_feature_10,PCA_feature_11,PCA_feature_19,PCA_feature_22,PCA_feature_23,PCA_feature_27,PCA_feature_30,PCA_feature_37,PCA_feature_54,PCA_feature_59,PCA_feature_129,PCA_feature_131,PCA_feature_138,PCA_feature_140,PCA_feature_154,PCA_feature_157
34,0.0,1.866382247271289,6.593623530480148,-3.9746111143067906,-7.25898736679441,-2.5263620912748577,0.818369073654151,3.0765150943492245,2.4220747873648443,-0.24567805098634796,0.02615035030517676,-0.8466920673715483,-1.6930901125533637e-15,1.0547118733938987e-15,2.220446049250313e-16,9.020562075079397e-16,-1.3461454173580023e-15,2.0816681711721685e-16
34,1.0,-5.947411353994331,0.5593979122156102,0.8748732675502602,0.5056730379014498,1.4621664668437901,0.03864839808035836,1.0630154775887486,-0.26500188933198365,1.5558700103070267,-0.072091000033613,0.03195841568659352,7.91033905045424e-16,-1.0685896612017132e-15,-5.898059818321144e-16,-5.273559366969494e-16,6.106226635438361e-16,-2.0122792321330962e-16
35,0.0,-11.130356763588715,0.535551944348867,0.16590526420550766,-1.870416294351584,2.1158962477399688,-3.8376623924632907,-2.9040722575046036,-0.8440018713960747,-1.1163629560344037,0.738303607667447,-0.24664270531396093,-8.326672684688674e-16,3.8163916471489756e-16,8.326672684688674e-17,-4.996003610813204e-16,-5.273559366969494e-16,2.7755575615628914e-17
35,1.0,4.557445127961215,-2.1100134002023463,4.036845583993699,-1.5255925776425956,0.9524517019380685,-1.4287831634963277,-0.010212223646321905,-0.5645203887163407,1.1928125028897496,0.7976133009281253,0.31468785184523806,1.5543122344752192e-15,-9.43689570931383e-16,-1.457167719820518e-15,1.3877787807814457e-17,-4.163336342344337e-17,2.949029909160572e-16
35,1.0,4.557445127961215,-2.1100134002023463,4.036845583993699,-1.5255925776425956,0.9524517019380685,-1.4287831634963277,-0.010212223646321905,-0.5645203887163407,1.1928125028897496,0.7976133009281253,0.31468785184523806,1.5543122344752192e-15,-9.43689570931383e-16,-1.457167719820518e-15,1.3877787807814457e-17,-4.163336342344337e-17,2.949029909160572e-16
36,0.0,-5.480417170129288,-3.9586905906386884,-0.9355245227948654,0.5046794119847691,-1.0064651496592198,1.7092934855799462,-0.063880379331826,0.5418809826020657,1.9538420098650013,-0.8974623000121891,1.570072540458007,-5.273559366969494e-16,1.9845236565174673e-15,2.8449465006019636e-15,1.942890293094024e-16,-1.1934897514720433e-15,9.43689570931383e-16
37,1.0,13.320923467877913,-1.5383023571971353,5.686817982081945,-0.1928521528326384,1.2954632734339948,3.026472695955014,1.6963033285747917,1.736213968193067,1.247127328963823,0.17269262018355283,1.2657192046688643,1.8876908499873557e-15,-8.326672684688674e-16,-9.43689570931383e-16,4.163336342344337e-16,-4.440892098500626e-16,-1.6653345369377348e-16
37,0.0,-22.90122669435643,-14.070138009432101,-7.560291130357321,4.011112720898529,2.8862884871483723,2.6693980889780327,-1.4211457346070904,-0.41022722248647236,4.705208665118295,1.5829065413471763,1.6996675588503343,-1.5404344466674047e-15,2.192690473634684e-15,2.7200464103316335e-15,-2.3245294578089215e-15,-2.4424906541753444e-15,1.1657341758564144e-15
38,1.0,-1.581277640019615,4.556605821325042,-1.3461041806557104,-1.166569454937461,0.7079190848880239,-1.1220779787493227,1.3121016699843866,-0.40687275820967606,0.6039888472076574,0.6615461877111155,0.7577129631867542,9.853229343548264e-16,-4.440892098500626e-16,4.3021142204224816e-16,8.326672684688674e-16,-5.551115123125783e-17,2.3332030751888055e-16
39,0.0,-17.040804739518396,1.8624371249646265,3.048163537574913,4.0709926692620115,2.821316039986788,-2.2846751888975887,0.2710994767382145,-2.9085851454656173,-2.429199836798462,1.6065595859330017,2.085301591808931,1.457167719820518e-15,-1.790234627208065e-15,-1.1934897514720433e-15,-1.1102230246251565e-15,-2.220446049250313e-16,-3.191891195797325e-16
39,1.0,4.639050662304868,-2.1550161105209242,3.3734261371621166,-2.5782651177142664,1.7584604985796428,1.1552042300152674,1.6870275804569397,-1.0567165446080948,0.8346378986684937,0.15703324448189876,-0.2225862721814028,1.429412144204889e-15,-7.771561172376096e-16,-5.412337245047638e-16,-4.163336342344337e-16,1.3877787807814457e-16,-5.442694905877232e-17
40,1.0,0.9617731741340474,-3.7300558161086634,4.6050921217604355,-0.32489430985139367,-0.22808127488051883,-0.29146308841304747,0.2550234715425076,-1.4995333147394752,-0.793475619484329,0.6759783685088158,-0.3143410365222585,8.604228440844963e-16,-9.71445146547012e-17,-1.2351231148954867e-15,-2.7755575615628914e-17,1.1102230246251565e-16,3.122502256758253e-16
40,1.0,0.9617731741340474,-3.7300558161086634,4.6050921217604355,-0.32489430985139367,-0.22808127488051883,-0.29146308841304747,0.2550234715425076,-1.4995333147394752,-0.793475619484329,0.6759783685088158,-0.3143410365222585,8.604228440844963e-16,-9.71445146547012e-17,-1.2351231148954867e-15,-2.7755575615628914e-17,1.1102230246251565e-16,3.122502256758253e-16
41,0.0,-5.00872430915185,-5.101661088856656,0.6648069275741358,-2.722486591196369,-2.2317979164243993,-2.58473017523458,1.0413780726940862,1.7572744261785904,0.42275327013481573,-0.8688890042372205,-0.34152443455500103,1.0009354456386177e-15,1.491862189340054e-16,-5.828670879282072e-16,-9.992007221626409e-16,2.914335439641036e-16,1.5612511283791264e-16
41,1.0,1.9392463220876346,-4.633960128598789,3.443816663323536,-1.6208168308871325,-1.6117263056953868,0.8358406350631638,-0.4467345452824184,-1.785377893463095,-1.5319061036570711,0.5532286165473245,0.18592524326180399,-1.6653345369377348e-16,-3.0531133177191805e-16,6.74807432154978e-16,-4.440892098500626e-16,-2.220446049250313e-16,-1.0894063429134349e-15
42,1.0,2.8471864884504967,-3.1617531190395733,3.80616991376485,0.19340741745740025,2.813045710504006,1.953278046088433,1.0492628816582537,-1.1053927279498326,0.7197972811214245,0.20563999116710419,-0.7096054544563012,7.771561172376096e-16,1.2628786905111156e-15,-1.249000902703301e-16,5.551115123125783e-16,-5.551115123125783e-17,3.191891195797325e-16
42,0.0,-5.11128650364826,-4.993526871643499,3.467308315591973,-1.9296631550257,2.545439618728016,0.024837628476016227,-0.2928802915798742,2.022269910756879,-1.8832429728005264,0.5433658531910059,1.0856792195145606,5.828670879282072e-16,5.551115123125783e-17,-3.7470027081099033e-16,-1.1102230246251565e-15,-1.1102230246251565e-16,-1.0824674490095276e-15
43,1.0,21.386606659038797,-10.12897287673014,-2.5578732010417142,1.4640568833110683,-1.7450245142579,-0.7678054902892948,-0.7334659580828491,-1.4994974413863238,-1.027900829801533,0.27421325187649365,0.19420738734400855,1.2073675392798577e-15,-6.661338147750939e-16,-4.440892098500626e-16,1.5543122344752192e-15,1.2212453270876722e-15,-8.049116928532385e-16
43,1.0,21.386606659038797,-10.128972876730142,-2.557873201041714,1.4640568833110685,-1.745024514257899,-0.7678054902892943,-0.7334659580828491,-1.4994974413863238,-1.0279008298015329,0.27421325187649226,0.1942073873440079,7.494005416219807e-16,-8.187894806610529e-16,2.220446049250313e-16,1.5543122344752192e-15,1.2212453270876722e-15,-7.216449660063518e-16
43,1.0,21.386606659038797,-10.12897287673014,-2.5578732010417142,1.4640568833110683,-1.7450245142579,-0.7678054902892948,-0.7334659580828491,-1.4994974413863238,-1.027900829801533,0.27421325187649365,0.19420738734400855,1.2073675392798577e-15,-6.661338147750939e-16,-4.440892098500626e-16,1.5543122344752192e-15,1.2212453270876722e-15,-8.049116928532385e-16
43,0.0,-18.234070782388315,-3.9787669475371406,1.3657906382591969,-3.093271581030642,-1.0826341929367032,-1.482611609077471,0.32919027031295617,2.146961127246562,0.02749287100487635,0.5008442409186757,-0.3759455308589125,-2.498001805406602e-16,8.465450562766819e-16,-9.575673587391975e-16,-2.0816681711721685e-15,-5.689893001203927e-16,-1.4016565685892601e-15
45,1.0,17.887345642933894,0.8806500037345375,-1.9831915406556022,-0.22296073870763278,1.1733036850007879,1.3300889258627842,0.03835544127580964,-0.46202267837339905,0.649254282855656,-1.0266937673867358,0.14526189290040575,1.4432899320127035e-15,-5.828670879282072e-16,-4.163336342344337e-16,1.4988010832439613e-15,7.771561172376096e-16,1.5126788710517758e-15
46,0.0,-15.027642783677342,2.423145653196034,-4.330016263604332,0.29885188637578863,-0.2443461550659903,-0.5995060475292975,2.535709153321054,2.203044832418951,1.4659069798311053,0.6562804837211756,0.009699893359178258,1.457167719820518e-15,8.743006318923108e-16,-8.604228440844963e-16,-1.2212453270876722e-15,-8.881784197001252e-16,-1.27675647831893e-15
47,0.0,-14.150144076631744,6.2710065519384255,-4.606239970914514,2.1210955861323044,-0.32487400624566365,3.250785879041473,0.5511413923789119,0.7217740440615468,-0.39982144442163553,2.011342791331709,0.8438781156026802,-5.551115123125783e-16,3.0531133177191805e-16,-3.0531133177191805e-16,-1.304512053934559e-15,-2.3592239273284576e-16,3.608224830031759e-16
49,0.0,35.33501409060131,8.123928988866492,-5.074597153145042,-4.402067219351006,0.25313919412022223,-2.3360923783079643,1.5878347447436234,-1.4379180396336921,-2.8568170077185155,2.232071867298751,0.5463326739169042,3.469446951953614e-16,-1.1379786002407855e-15,-1.27675647831893e-15,3.6637359812630166e-15,-4.475586568020162e-16,7.216449660063518e-16
50,1.0,-0.49881968229071205,-4.998194318288878,4.37398812093019,2.146981460771393,-1.1977760634898018,1.1354183025991742,-1.3943151999340555,-0.18974347696713703,-2.1924321249862286,1.1478593071529362,0.573583208582408,-1.5265566588595902e-16,-4.3021142204224816e-16,-7.28583859910259e-16,-1.942890293094024e-16,9.992007221626409e-16,-6.453171330633722e-16
50,0.0,-7.662748716347271,1.9273287274100566,-2.324012337778697,-0.22049434423214187,1.2457076003691607,-2.3858135213720155,1.0296516080925107,-0.47140367663076055,-0.17808919986199695,0.49423922293135913,-0.10003459919431003,1.4224732503009818e-16,1.1934897514720433e-15,1.5404344466674047e-15,-9.71445146547012e-17,2.8449465006019636e-16,1.609823385706477e-15
51,1.0,-1.9096411830177387,-3.3163154536841186,2.5623060793998205,-1.0045929357141596,1.97073385577471,0.5997212844132639,0.12064180994881568,0.20270391652977854,-0.36790144769364874,-0.5769196584501943,-0.20856602533445157,7.355227538141662e-16,7.91033905045424e-16,2.0816681711721685e-16,-1.6653345369377348e-16,3.3306690738754696e-16,-8.604228440844963e-16
51,1.0,-1.9096411830177387,-3.3163154536841186,2.562306079399821,-1.004592935714159,1.9707338557747094,0.599721284413264,0.12064180994881568,0.20270391652977787,-0.36790144769364863,-0.5769196584501942,-0.20856602533445162,6.661338147750939e-16,8.604228440844963e-16,3.0531133177191805e-16,-1.6653345369377348e-16,3.3306690738754696e-16,-4.0245584642661925e-16
51,0.0,-17.546406712183174,2.304599008513369,-1.5995742379713938,2.219145018523143,-2.5232393289440753,-5.187285919397637,2.2285962462437845,-3.097069047452268,-0.4296152918970779,-2.6009284304691036,0.9930891677579096,-1.8110513089197866e-15,2.9976021664879227e-15,-8.604228440844963e-16,-1.5543122344752192e-15,1.6653345369377348e-16,-3.7470027081099033e-16
52,0.0,-15.462047919925677,-4.186990688444718,-3.363337256435183,3.524125720154367,1.0744341799785122,-0.39712200212921656,4.885506812685396,-0.3416593420155196,-1.213897497471718,-1.4373129143948042,0.06771725491705366,-1.762479051592436e-15,3.4555691641457997e-15,1.1345091532888318e-15,-2.275957200481571e-15,1.6653345369377348e-15,1.3530843112619095e-16
53,1.0,13.038253965300008,-4.594383234809418,3.522550432054025,-1.7226334572334219,-1.5308233178167001,0.22279273864136928,0.9026041555230745,-0.25344224893857914,0.41958962340227,0.21077309419394885,-0.05838504022443197,9.43689570931383e-16,9.43689570931383e-16,-6.0021432268797525e-15,3.4416913763379853e-15,3.3306690738754696e-16,-3.1363800445660672e-15
53,1.0,13.038253965300008,-4.594383234809418,3.522550432054025,-1.7226334572334219,-1.5308233178167001,0.22279273864136928,0.9026041555230745,-0.25344224893857914,0.41958962340227,0.21077309419394885,-0.05838504022443197,9.43689570931383e-16,9.43689570931383e-16,-6.0021432268797525e-15,3.4416913763379853e-15,3.3306690738754696e-16,-3.1363800445660672e-15
53,0.0,-17.727360928874916,-4.422851273773141,-2.8938201551190303,-0.2917320177310305,-1.7258296979163439,-1.1727140589665517,-0.6450055060708544,2.167777374484992,3.205587543912657,0.6040598912406707,0.4354790212007709,-5.828670879282072e-16,1.0547118733938987e-15,-2.3869795029440866e-15,-5.412337245047638e-16,2.7755575615628914e-17,1.1293049828609014e-15
54,1.0,0.2667460131061128,-0.7541712595693392,0.25100631232978154,0.644819712408379,-0.021806578551096467,0.22591417171854627,2.133698383060126,-0.3162241937103064,-0.2551460780304323,0.2127338336947339,-0.3741194015294685,6.591949208711867e-16,3.3306690738754696e-16,-1.0547118733938987e-15,2.498001805406602e-16,3.469446951953614e-16,-5.204170427930421e-17
54,0.0,-2.074169770652383,-1.992000006676485,3.3830494069109607,-0.13349496875497618,-2.2059857930014988,-0.6573910940880011,-0.9234573280588162,-0.21568919786601654,-0.03278185190994884,1.1023005407177582,0.7976194349829683,-3.0531133177191805e-16,1.5265566588595902e-16,-3.0531133177191805e-16,-1.2455314557513475e-15,1.942890293094024e-16,-8.326672684688674e-17
54,1.0,0.266746013106113,-0.7541712595693395,0.2510063123297811,0.6448197124083788,-0.021806578551096745,0.22591417171854722,2.133698383060126,-0.31622419371030597,-0.25514607803043254,0.21273383369473362,-0.37411940152946854,7.28583859910259e-16,9.71445146547012e-17,-1.0269562977782698e-15,2.498001805406602e-16,3.469446951953614e-16,1.9081958235744878e-16
55,1.0,-4.206210211517652,3.256638858451792,0.7221184507298172,1.8128720609832347,1.504660321628745,-0.35231398092861593,0.8030435661995098,-0.2780939686088566,0.8872265255807533,0.3190962087468153,-0.5244923121587284,1.7069679003611782e-15,-1.0269562977782698e-15,-6.418476861114186e-16,-5.273559366969494e-16,8.881784197001252e-16,-2.949029909160572e-17
55,0.0,-11.672765639746494,-1.5313295499293123,-0.2616874670287377,-4.7694791941089,1.7568842484266356,-1.3098417849699153,0.0017494280708973686,-0.19154535259629074,-0.5664448176946968,-0.2763638475827581,1.342824849677792,1.6479873021779667e-16,4.787836793695988e-16,-4.579669976578771e-16,-2.534430998402115e-15,3.5388358909926865e-16,5.48172618408671e-16
55,1.0,-4.206210211517652,3.256638858451792,0.7221184507298172,1.8128720609832347,1.504660321628745,-0.35231398092861593,0.8030435661995098,-0.2780939686088566,0.8872265255807533,0.3190962087468153,-0.5244923121587284,1.7069679003611782e-15,-1.0269562977782698e-15,-6.418476861114186e-16,-5.273559366969494e-16,8.881784197001252e-16,-2.949029909160572e-17
56,1.0,11.662694398559479,4.941813269964718,1.8097639558395058,3.6021270352953096,1.0588338090045264,5.2024324097392425,0.33744390498531407,0.19445282135939201,0.3273219844089895,0.44379310480878664,-0.3953904047934613,-1.7069679003611782e-15,-1.1761425167122752e-15,6.938893903907228e-17,-1.2238474123016374e-15,1.4155343563970746e-15,1.0547118733938987e-15
56,1.0,11.662694398559479,4.941813269964718,1.8097639558395058,3.6021270352953096,1.0588338090045264,5.2024324097392425,0.33744390498531407,0.19445282135939201,0.3273219844089895,0.44379310480878664,-0.3953904047934613,-1.7069679003611782e-15,-1.1761425167122752e-15,6.938893903907228e-17,-1.2238474123016374e-15,1.4155343563970746e-15,1.0547118733938987e-15
56,1.0,11.662694398559479,4.941813269964718,1.8097639558395058,3.6021270352953096,1.0588338090045264,5.2024324097392425,0.33744390498531407,0.19445282135939201,0.3273219844089895,0.44379310480878664,-0.3953904047934613,-1.7069679003611782e-15,-1.1761425167122752e-15,6.938893903907228e-17,-1.2238474123016374e-15,1.4155343563970746e-15,1.0547118733938987e-15
56,1.0,11.662694398559479,4.941813269964718,1.8097639558395058,3.6021270352953096,1.0588338090045264,5.2024324097392425,0.33744390498531407,0.19445282135939201,0.3273219844089895,0.44379310480878664,-0.3953904047934613,-1.7069679003611782e-15,-1.1761425167122752e-15,6.938893903907228e-17,-1.2238474123016374e-15,1.4155343563970746e-15,1.0547118733938987e-15
56,0.0,1.235158285011429,4.090252005699638,-3.2547753639848858,1.3033000875878953,-0.546771399285575,-0.4841413808917352,-0.7284433088295592,0.22032495103342342,-2.119165555897781,-1.0028629681992647,-0.7665595766972354,8.81239525796218e-16,1.1830814106161824e-15,1.5404344466674047e-15,6.106226635438361e-16,1.0547118733938987e-15,2.220446049250313e-15
57,1.0,5.0713745425967725,0.697840514021085,2.284709690983542,2.1151987195554875,-0.16051838016004744,2.367573197826286,2.7855512583845523,-0.16893529047784658,0.025662364429266282,-0.09560758646465822,-0.5069624519721185,2.7712207528729493e-15,-1.2177758801357186e-15,-1.9290125052862095e-15,-1.0824674490095276e-15,8.569533971325427e-16,1.3877787807814457e-16
58,0.0,2.1832717825744847,3.623810386458589,-5.709813461529026,2.206410202691135,-4.18957676303476,-0.8133959860621943,-1.2827657773942285,0.05125923416963518,-2.2137253322090893,0.07707434029052938,0.16936199192082335,1.6653345369377348e-16,2.1649348980190553e-15,3.802513859341161e-15,1.887379141862766e-15,-1.1102230246251565e-16,1.0269562977782698e-15
59,1.0,18.958589288396194,10.157561443227937,-0.3303406406264232,7.844983793780932,-2.9705366432258833,-0.7103480348858386,-0.7201232535021688,3.2749687076450305,0.5486382239188199,0.5044186675548761,0.35582437031263936,1.0967789176863363e-15,-2.467210463708014e-15,-3.885780586188048e-16,2.6645352591003757e-15,1.6982942829812941e-15,1.942890293094024e-16
61,0.0,-4.573440680200145,1.6317409330171986,-2.701102785240772,-0.6979775245898918,0.6236400844700016,-2.278479918165975,-1.2900759229889327,3.555974590520992,2.304490903613513,1.0074765650393502,3.324402636910171,2.2690183065776637e-15,-1.609823385706477e-15,5.273559366969494e-16,-1.734723475976807e-16,5.551115123125783e-17,-9.575673587391975e-16
62,0.0,6.361401662823677,-4.149679413225632,5.543126960144982,-3.2074604525694435,1.7900935834721494,-2.892877357701851,-1.2850037021649248,3.255001008912007,0.19812909011358787,1.8745784967635253,0.17682386176486653,-1.457167719820518e-16,-1.1258355359089478e-15,5.724587470723463e-16,8.239936510889834e-16,1.0269562977782698e-15,1.2212453270876722e-15
62,1.0,7.3170466809705585,-0.08797223266748838,1.7851068743104133,-0.527706725345167,1.8067408757225676,1.9045872778504425,-0.3382977812278159,-0.5732225682638282,-0.04078062463438675,-0.2336288385962782,-0.6836527190477759,1.27675647831893e-15,-5.551115123125783e-16,-1.4641066137244252e-15,-9.71445146547012e-17,-6.245004513516506e-17,1.1518563880486e-15
63,0.0,-15.054721902435132,1.8263708490136983,-6.384211765266184,-1.5443224453367477,-2.6324035927294225,1.066513868846557,-0.4845232744959659,-1.115961048977001,-0.19134651492970647,-0.34309805543409944,-1.913227956959185,-6.938893903907228e-16,1.9671764217576992e-15,4.2327252813834093e-16,-2.4424906541753444e-15,4.0245584642661925e-16,5.689893001203927e-16
65,0.0,-11.089550680057345,-3.4285350694775873,-4.134082153609157,0.892963195832795,1.5869797263516905,-1.4211956572348001,-1.1143811069850453,1.2622467947331855,-0.9593931334340675,0.1114888163272417,0.2972188765811729,-8.326672684688674e-16,9.575673587391975e-16,1.2420620087993939e-15,-5.93275428784068e-16,8.326672684688674e-17,1.3877787807814457e-15
67,0.0,8.158247041711771,2.814153275951366,0.44608464178670293,1.4200630546029738,-1.6053296246658908,-1.8258569101836826,-2.986518243799517,-0.3769864428442275,1.06961965775808,0.10338484430862083,0.7487389577815993,-2.3592239273284576e-16,-6.505213034913027e-16,5.828670879282072e-16,2.7755575615628914e-17,2.636779683484747e-16,2.220446049250313e-16
68,0.0,13.724237138367346,2.63237660985612,-1.7630351679185525,-2.4932657610655773,1.3956078872832038,-2.3584770658852925,-0.6653211057351323,0.6180607523924994,-0.318187277677633,1.313986819631302,-0.2743833898763044,1.052977149917922e-15,0.0,8.326672684688674e-16,-2.3592239273284576e-16,4.822531263215524e-16,-1.1102230246251565e-16
74,0.0,-14.082435925362288,1.7067816660939221,-0.5518336739781302,0.6580149660295052,2.1135874192707482,-0.20022917854356026,-2.7967174150652254,-0.4132901077266373,-1.0143191730735408,-0.04275700336753893,-0.7631247005252001,1.0824674490095276e-15,1.2073675392798577e-15,-3.608224830031759e-16,-1.887379141862766e-15,-5.551115123125783e-17,-6.522560269672795e-16
76,0.0,-16.097807128302215,-3.6268759995892896,-8.616328463345058,5.815852706924191,0.07133340145742373,2.5176391209383473,-0.4236390766350434,-0.25907645956147646,0.838789807228812,-0.5063551413899536,-1.33157155228428,-1.6792123247455493e-15,1.5959455978986625e-15,1.3808398868775384e-15,-1.1518563880486e-15,-1.5543122344752192e-15,1.1102230246251565e-15
77,0.0,-17.89624816023759,-7.321707322640028,-3.684523965716152,-1.888343574522485,1.79551077596867,-1.2448278057545887,0.13269193925670064,-3.195403486183635,-0.34450019377056873,-0.46377415310759995,0.6095415401831745,-2.248201624865942e-15,8.604228440844963e-16,-5.551115123125783e-17,-1.214306433183765e-15,-7.216449660063518e-16,1.8318679906315083e-15
78,0.0,-10.880748090704511,2.420507339802136,-2.4444709171913694,3.0273903489087237,-0.21814855048724965,-0.641162032148902,2.0386564907168476,0.5775060120345772,-2.731477631006897,1.1237111516023908,-1.821207135901068,-1.3877787807814457e-16,1.7590096046404824e-15,9.020562075079397e-16,-7.077671781985373e-16,-1.8041124150158794e-16,1.970645868709653e-15
79,0.0,14.147496338920371,-1.001360949365533,0.6419187251389603,2.8838655720338355,1.7224230955171265,2.369088957641288,3.830935662118706,-1.6636701207886946,0.8513284033568495,-0.6075283264756379,-1.4153024017226663,-4.9404924595819466e-15,5.551115123125783e-15,4.996003610813204e-16,8.326672684688674e-17,-1.3877787807814457e-15,-3.608224830031759e-16
80,0.0,9.038172796002572,2.9697071177152417,3.6706614659493866,-0.2344504658994987,-1.2665483112411184,-0.8261787202069785,0.054043577770669704,0.7548575844135298,-1.498811507960471,0.7631722785924498,0.861321569927418,1.1102230246251565e-16,-1.2628786905111156e-15,-1.304512053934559e-15,3.9898639947466563e-16,5.620504062164855e-16,8.517492267046123e-16
81,0.0,-9.133471340704183,0.6565318795103405,-2.0888803741926476,2.761715759444863,-0.8966257906849253,-0.9394308407491789,0.1377750905888892,1.3007682462928183,-0.9707065527208508,0.382681957132787,0.6162633418373034,2.723515857283587e-16,5.967448757360216e-16,-3.0531133177191805e-16,-4.163336342344337e-16,-4.2327252813834093e-16,-2.220446049250313e-16
82,0.0,-6.949454735719569,-1.1883616282494032,-0.982331450058279,2.992874740119733,-0.4549089946661169,0.5259482445162887,-5.485727911440728,2.743567274539492,1.0989392737973596,-1.4045577391050204,1.1497302166952192,-5.620504062164855e-16,2.7755575615628914e-17,1.6375789613221059e-15,-5.273559366969494e-16,-9.853229343548264e-16,7.771561172376096e-16
83,0.0,-9.253535018029472,15.945865440105289,-7.90065734600917,-2.2978218357047884,0.45045045733807243,1.4716391665725617,4.251355986812613,0.7395535069875284,1.529663911540022,0.848381796438927,0.5216435588762464,7.771561172376096e-16,1.4155343563970746e-15,-1.8318679906315083e-15,-4.440892098500626e-16,-8.049116928532385e-16,-4.996003610813204e-16
85,0.0,3.2212038119293767,-2.3164853141992126,3.9525131046067727,-1.4344067017842712,0.1515221147066115,0.2734042854659172,-0.2890454502458572,-0.3461096839443238,0.008700943995300345,0.1227801766563987,-0.1944813101162936,2.220446049250313e-16,4.0939474033052647e-16,-7.077671781985373e-16,-1.1657341758564144e-15,-3.469446951953614e-16,-5.898059818321144e-16
87,0.0,-20.46368882337186,-7.543575353190397,-8.627279890456029,-6.195560250518046,0.762512136317872,3.1970192024836486,-0.8117985800533112,-2.8008844827644994,-1.1738975535967884,0.15933461415665284,-0.3253340961147846,-3.9968028886505635e-15,2.4980018054066022e-15,-9.992007221626409e-16,-1.6514567491299204e-15,9.992007221626409e-16,6.106226635438361e-16
88,0.0,0.7764920898276824,1.1940655958743032,-0.5697471477088724,-0.4002311061671688,-1.7010522435779758,-0.5527342653367294,-2.770620058291459,1.580423763729959,0.8051476716842387,-0.058610073842345775,0.004866885644826735,1.227316859253591e-16,1.0269562977782698e-15,2.7755575615628914e-17,-1.6653345369377348e-16,6.453171330633722e-16,1.242658319994261e-15
91,0.0,-17.856661914058204,-0.7622962620742738,-9.667690150356284,-1.5914551888001056,-2.9809890255027116,1.716413153269047,0.8411199865052088,-0.8169018007731188,-1.6750881148825012,-1.9752266582219897,0.260664851439319,-1.4988010832439613e-15,1.5265566588595902e-15,9.992007221626409e-16,-1.887379141862766e-15,-8.326672684688674e-16,2.130240428499519e-15
92,0.0,2.1406508346853186,1.3430005836403054,-3.666132394988607,-0.7575929833665787,0.03892330181328113,-1.5548595105731717,-1.544561762834956,1.037387115205628,-1.3636456686231115,0.6717905911378658,0.8699391103636538,6.38378239159465e-16,1.6618650899857812e-15,1.8318679906315083e-15,1.1657341758564144e-15,-3.608224830031759e-16,4.440892098500626e-16
93,0.0,-4.176623159986273,4.383356408925792,-0.40952225817888904,-0.08180390222034828,-2.212721227546037,-1.1074045176611234,-1.6908786078306925,-2.7372439759214138,0.013115311549528996,0.09904397642243262,0.8189562325894757,1.3877787807814457e-16,1.304512053934559e-15,1.6375789613221059e-15,6.38378239159465e-16,-8.465450562766819e-16,5.689893001203927e-16
95,0.0,-13.62335216497357,-3.6104578158241947,0.11044782913813736,-2.90561712619391,2.8005497432170854,-2.8280870304494696,-3.3291779532341335,1.6675184289925682,-0.6550342891184642,0.9688261702410486,-1.0896583308527075,4.0939474033052647e-16,1.2420620087993939e-15,-2.7755575615628914e-17,-9.43689570931383e-16,5.551115123125783e-17,1.5265566588595902e-16
96,0.0,11.309365577328451,5.507039873688705,-0.9389526289189549,-0.47779737405285416,-3.091604734997876,0.04170035466839313,-2.057033476903309,0.07426977465945285,-0.47936349270395706,-0.512247109719316,0.33682865397086953,4.961309141293668e-16,2.7755575615628914e-16,-4.440892098500626e-16,1.1102230246251565e-15,-5.724587470723463e-16,1.259409243559162e-15
97,0.0,28.251707256068997,-4.9131730575080645,-3.524683899721578,-0.8717772485042947,-9.203052237034306,4.857727984939043,1.6661505985194327,-0.9690564876058705,0.4529645800849645,0.8312034637854524,0.9746211867950794,-1.124100812432971e-15,1.3322676295501878e-15,2.7755575615628914e-16,-2.2898349882893854e-16,3.7296554733501353e-16,-3.1363800445660672e-15
98,0.0,6.188512806624069,3.518673552696745,-4.455145205010329,1.7794373422002328,-3.4800283370355785,-1.5890171234922756,-6.081245402830577,1.292724257970901,2.3556710894825437,0.021765797365992108,0.44223432993022105,9.992007221626409e-16,2.0261570199409107e-15,2.3037127760972e-15,2.4424906541753444e-15,-4.163336342344337e-16,-4.996003610813204e-16
99,0.0,-13.08908427426738,-6.092849448819431,-5.588124200920514,2.167454138339998,-1.4201827413384802,0.4504124885066805,0.5493846856117404,-0.43306472602566787,-1.575481444263588,1.0400844764417991,0.8207509357016797,-1.1102230246251565e-16,1.096345236817342e-15,1.5759962779249292e-15,-2.2169766022983595e-15,7.91033905045424e-16,3.3306690738754696e-16
100,0.0,-8.736951000116017,0.998743060297036,4.829182804633642,2.2556283357492575,-0.35798621066968034,-5.322532608427598,0.6351776938004005,-0.11669676203793322,3.543832823933116,0.5688204149956971,0.8658274070779359,-6.626643678231403e-16,-1.2420620087993939e-15,-7.979727989493313e-16,-6.106226635438361e-16,-7.112366251504909e-17,-6.106226635438361e-16
101,0.0,-14.376381910406543,1.955009143704907,3.8621450440604135,-1.4744326090380113,1.0796490618471783,-0.3176818537296794,0.5158206657509704,-1.3622650326205088,-2.948245183306528,1.6725343468034009,0.3844906282606761,5.967448757360216e-16,5.412337245047638e-16,-2.914335439641036e-16,-1.304512053934559e-15,2.7755575615628914e-17,-1.734723475976807e-18
