,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6051
balance_train_Cutoff,0.4274
balance_train_Acc,0.7083
balance_train_MCC,0.4483
balance_train_Sen,0.8929
balance_train_Spe,0.5238
balance_train_PPV,0.6522
balance_train_NPV,0.8302
balance_train_Youden Index,0.4167
balance_train_AUC,0.7061
balance_train_95% CIs,[0.6253-0.7868]
balance_train_Std,0.0412
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4472
train_Cutoff,0.4274
train_Acc,0.6457
train_MCC,0.3962
train_Sen,0.8837
train_Spe,0.5238
train_PPV,0.4872
train_NPV,0.8980
train_Youden Index,0.4075
train_AUC,0.7046
train_95% CIs,[0.6155-0.7937]
train_Std,0.0454
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5791
test_Cutoff,0.4683
test_Acc,0.6909
test_MCC,0.4609
test_Sen,0.8947
test_Spe,0.5833
test_PPV,0.5312
test_NPV,0.9130
test_Youden Index,0.4781
test_AUC,0.7368
test_95% CIs,[0.6045-0.8692]
test_Std,0.0675
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7971
cv_train_Cutoff,0.4721
cv_train_Acc,0.7560
cv_train_MCC,0.5137
cv_train_Sen,0.7976
cv_train_Spe,0.7143
cv_train_PPV,0.7363
cv_train_NPV,0.7792
cv_train_Youden Index,0.5119
cv_train_AUC,0.8198
cv_train_95% CIs,[0.7882-0.8514]
cv_train_Std,0.0161
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5134
cv_val_Cutoff,0.6199
cv_val_Acc,0.7244
cv_val_MCC,0.3419
cv_val_Sen,0.4186
cv_val_Spe,0.8810
cv_val_PPV,0.6429
cv_val_NPV,0.7475
cv_val_Youden Index,0.2996
cv_val_AUC,0.6633
cv_val_95% CIs,[0.5605-0.7662]
cv_val_Std,0.0525
