,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.3883
balance_train_Cutoff,0.5032
balance_train_Acc,0.5357
balance_train_MCC,0.1925
balance_train_Sen,1.0000
balance_train_Spe,0.0714
balance_train_PPV,0.5185
balance_train_NPV,1.0000
balance_train_Youden Index,0.0714
balance_train_AUC,0.3204
balance_train_95% CIs,[0.2371-0.4037]
balance_train_Std,0.0425
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.2436
train_Cutoff,0.5032
train_Acc,0.3858
train_MCC,0.1593
train_Sen,1.0000
train_Spe,0.0714
train_PPV,0.3554
train_NPV,1.0000
train_Youden Index,0.0714
train_AUC,0.3104
train_95% CIs,[0.2162-0.4045]
train_Std,0.0481
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.2237
test_Cutoff,1.7759
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.1988
test_95% CIs,[0.0842-0.3135]
test_Std,0.0585
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.5066
cv_train_Cutoff,0.5330
cv_train_Acc,0.5818
cv_train_MCC,0.1809
cv_train_Sen,0.7946
cv_train_Spe,0.3690
cv_train_PPV,0.5574
cv_train_NPV,0.6425
cv_train_Youden Index,0.1637
cv_train_AUC,0.5414
cv_train_95% CIs,[0.4975-0.5853]
cv_train_Std,0.0224
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.3448
cv_val_Cutoff,0.5879
cv_val_Acc,0.5433
cv_val_MCC,0.0888
cv_val_Sen,0.5581
cv_val_Spe,0.5357
cv_val_PPV,0.3810
cv_val_NPV,0.7031
cv_val_Youden Index,0.0939
cv_val_AUC,0.5293
cv_val_95% CIs,[0.4241-0.6346]
cv_val_Std,0.0537
