,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9846
balance_train_Cutoff,0.8981
balance_train_Acc,0.9524
balance_train_MCC,0.9058
balance_train_Sen,0.9286
balance_train_Spe,0.9762
balance_train_PPV,0.9750
balance_train_NPV,0.9318
balance_train_Youden Index,0.9048
balance_train_AUC,0.9824
balance_train_95% CIs,[0.9677-0.9972]
balance_train_Std,0.0075
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9650
train_Cutoff,0.8981
train_Acc,0.9528
train_MCC,0.8939
train_Sen,0.9070
train_Spe,0.9762
train_PPV,0.9512
train_NPV,0.9535
train_Youden Index,0.8832
train_AUC,0.9759
train_95% CIs,[0.9520-0.9998]
train_Std,0.0122
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5235
test_Cutoff,1.0000
test_Acc,0.5091
test_MCC,0.0250
test_Sen,0.5263
test_Spe,0.5000
test_PPV,0.3571
test_NPV,0.6667
test_Youden Index,0.0263
test_AUC,0.5132
test_95% CIs,[0.3712-0.6551]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9783
cv_train_Cutoff,0.4770
cv_train_Acc,0.9464
cv_train_MCC,0.8941
cv_train_Sen,0.9732
cv_train_Spe,0.9196
cv_train_PPV,0.9237
cv_train_NPV,0.9717
cv_train_Youden Index,0.8929
cv_train_AUC,0.9796
cv_train_95% CIs,[0.9704-0.9887]
cv_train_Std,0.0047
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4097
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4066
cv_val_95% CIs,[0.3167-0.4964]
cv_val_Std,0.0458
