,Coef
PCA_feature_3,0.07494906495418975
PCA_feature_10,-0.4346559023750862
PCA_feature_11,0.4681756099149552
PCA_feature_19,0.3930495009018471
PCA_feature_22,0.5515312517755084
PCA_feature_23,0.8650687042622234
PCA_feature_27,0.7227760163443133
PCA_feature_30,-0.6143548030986322
PCA_feature_54,-1.6873342767531647
PCA_feature_59,-1.6944137089734395
PCA_feature_129,588654323880335.8
PCA_feature_131,-1333671983403616.8
PCA_feature_138,-289052197479012.56
PCA_feature_140,1717782883817272.0
PCA_feature_154,514345889681880.75
