,Coef
PCA_feature_11,-0.8451548274530202
PCA_feature_3,0.6110247589896576
PCA_feature_28,-0.5415235916926875
PCA_feature_124,0.4329436206637036
PCA_feature_122,0.08828563178512693
PCA_feature_15,-0.17655961882697319
PCA_feature_134,-5.64156903257239e-15
PCA_feature_89,-0.16205361248023337
PCA_feature_23,0.7042374684170115
PCA_feature_126,0.15619015365315977
PCA_feature_148,4.1931287803784495e-15
PCA_feature_14,-0.6662934887782406
PCA_feature_128,2.587792638176113e-15
PCA_feature_30,-0.13082788982462218
PCA_feature_16,-0.6142970957204974
PCA_feature_138,1.4459625132286786e-15
PCA_feature_141,-9.556035103661996e-16
