,Coef
PCA_feature_112,-0.30789275478593964
PCA_feature_114,0.0035179569558895004
PCA_feature_14,-1.2635362237573553
PCA_feature_107,-0.4205558820817052
PCA_feature_110,0.2610259220174427
PCA_feature_7,0.1738590061179661
PCA_feature_132,-5.073792023550161e-15
PCA_feature_13,-1.0586874953052552
PCA_feature_108,-0.37392331571061366
PCA_feature_89,-0.46150688212612867
PCA_feature_16,0.45670639312450134
PCA_feature_36,0.6835667653065717
PCA_feature_74,0.5051151272859301
PCA_feature_93,0.015214241308817414
PCA_feature_6,-0.0017660487304771125
