,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6416
balance_train_Cutoff,0.4982
balance_train_Acc,0.7143
balance_train_MCC,0.4388
balance_train_Sen,0.6071
balance_train_Spe,0.8214
balance_train_PPV,0.7727
balance_train_NPV,0.6765
balance_train_Youden Index,0.4286
balance_train_AUC,0.6147
balance_train_95% CIs,[0.5241-0.7052]
balance_train_Std,0.0462
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.4876
train_Cutoff,0.4982
train_Acc,0.7480
train_MCC,0.4312
train_Sen,0.6047
train_Spe,0.8214
train_PPV,0.6341
train_NPV,0.8023
train_Youden Index,0.4261
train_AUC,0.6149
train_95% CIs,[0.4951-0.7347]
train_Std,0.0611
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.4239
test_Cutoff,0.6061
test_Acc,0.7273
test_MCC,0.3568
test_Sen,0.4211
test_Spe,0.8889
test_PPV,0.6667
test_NPV,0.7442
test_Youden Index,0.3099
test_AUC,0.5526
test_95% CIs,[0.3746-0.7307]
test_Std,0.0909
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7594
cv_train_Cutoff,0.5216
cv_train_Acc,0.7946
cv_train_MCC,0.6010
cv_train_Sen,0.8929
cv_train_Spe,0.6964
cv_train_PPV,0.7463
cv_train_NPV,0.8667
cv_train_Youden Index,0.5893
cv_train_AUC,0.8347
cv_train_95% CIs,[0.8028-0.8666]
cv_train_Std,0.0163
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5362
cv_val_Cutoff,0.5024
cv_val_Acc,0.7559
cv_val_MCC,0.5664
cv_val_Sen,0.9302
cv_val_Spe,0.6667
cv_val_PPV,0.5882
cv_val_NPV,0.9492
cv_val_Youden Index,0.5969
cv_val_AUC,0.8004
cv_val_95% CIs,[0.7212-0.8795]
cv_val_Std,0.0404
