,Coef
PCA_feature_2,-1.0098717797008498
PCA_feature_10,-1.794184192135192
PCA_feature_11,-1.5007058795367207
PCA_feature_13,-2.5423500309404643
PCA_feature_14,-2.853358692888544
PCA_feature_20,-3.927371489905401
PCA_feature_25,1.3408775154832047
PCA_feature_33,-2.3594960410227714
PCA_feature_129,3625364734267056.5
PCA_feature_147,-676725604996036.2
PCA_feature_148,-4915475452927455.0
PCA_feature_150,-1.0085939104316466e+16
PCA_feature_159,4879275627881181.0
PCA_feature_160,6363400745226335.0
PCA_feature_161,2816247725874593.0
PCA_feature_167,3574746961208113.5
