,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.7632
balance_train_Cutoff,0.5028
balance_train_Acc,0.7857
balance_train_MCC,0.5795
balance_train_Sen,0.8690
balance_train_Spe,0.7024
balance_train_PPV,0.7449
balance_train_NPV,0.8429
balance_train_Youden Index,0.5714
balance_train_AUC,0.8022
balance_train_95% CIs,[0.7341-0.8702]
balance_train_Std,0.0347
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.6233
train_Cutoff,0.5028
train_Acc,0.7480
train_MCC,0.5111
train_Sen,0.8372
train_Spe,0.7024
train_PPV,0.5902
train_NPV,0.8939
train_Youden Index,0.5396
train_AUC,0.7984
train_95% CIs,[0.7206-0.8763]
train_Std,0.0397
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6187
test_Cutoff,0.5132
test_Acc,0.7636
test_MCC,0.4712
test_Sen,0.6316
test_Spe,0.8333
test_PPV,0.6667
test_NPV,0.8108
test_Youden Index,0.4649
test_AUC,0.7749
test_95% CIs,[0.6497-0.9000]
test_Std,0.0639
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.8134
cv_train_Cutoff,0.4863
cv_train_Acc,0.7917
cv_train_MCC,0.5964
cv_train_Sen,0.8958
cv_train_Spe,0.6875
cv_train_PPV,0.7414
cv_train_NPV,0.8684
cv_train_Youden Index,0.5833
cv_train_AUC,0.8365
cv_train_95% CIs,[0.8059-0.8672]
cv_train_Std,0.0156
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6750
cv_val_Cutoff,0.4875
cv_val_Acc,0.7953
cv_val_MCC,0.6013
cv_val_Sen,0.8837
cv_val_Spe,0.7500
cv_val_PPV,0.6441
cv_val_NPV,0.9265
cv_val_Youden Index,0.6337
cv_val_AUC,0.8314
cv_val_95% CIs,[0.7583-0.9044]
cv_val_Std,0.0373
