,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9837
balance_train_Cutoff,0.6954
balance_train_Acc,0.9524
balance_train_MCC,0.9058
balance_train_Sen,0.9286
balance_train_Spe,0.9762
balance_train_PPV,0.9750
balance_train_NPV,0.9318
balance_train_Youden Index,0.9048
balance_train_AUC,0.9830
balance_train_95% CIs,[0.9685-0.9975]
balance_train_Std,0.0074
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9667
train_Cutoff,0.6954
train_Acc,0.9528
train_MCC,0.8939
train_Sen,0.9070
train_Spe,0.9762
train_PPV,0.9512
train_NPV,0.9535
train_Youden Index,0.8832
train_AUC,0.9795
train_95% CIs,[0.9599-0.9991]
train_Std,0.0100
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7448
test_Cutoff,0.6577
test_Acc,0.8909
test_MCC,0.7670
test_Sen,0.8947
test_Spe,0.8889
test_PPV,0.8095
test_NPV,0.9412
test_Youden Index,0.7836
test_AUC,0.9211
test_95% CIs,[0.8465-0.9956]
test_Std,0.0380
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9855
cv_train_Cutoff,0.5229
cv_train_Acc,0.9628
cv_train_MCC,0.9258
cv_train_Sen,0.9732
cv_train_Spe,0.9524
cv_train_PPV,0.9534
cv_train_NPV,0.9726
cv_train_Youden Index,0.9256
cv_train_AUC,0.9885
cv_train_95% CIs,[0.9814-0.9956]
cv_train_Std,0.0036
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.6738
cv_val_Cutoff,0.2690
cv_val_Acc,0.8031
cv_val_MCC,0.5814
cv_val_Sen,0.7907
cv_val_Spe,0.8095
cv_val_PPV,0.6800
cv_val_NPV,0.8831
cv_val_Youden Index,0.6002
cv_val_AUC,0.8253
cv_val_95% CIs,[0.7422-0.9084]
cv_val_Std,0.0424
