,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.6952
balance_train_Cutoff,0.4975
balance_train_Acc,0.7381
balance_train_MCC,0.4784
balance_train_Sen,0.7857
balance_train_Spe,0.6905
balance_train_PPV,0.7174
balance_train_NPV,0.7632
balance_train_Youden Index,0.4762
balance_train_AUC,0.7622
balance_train_95% CIs,[0.6884-0.8359]
balance_train_Std,0.0376
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.5288
train_Cutoff,0.4776
train_Acc,0.7087
train_MCC,0.4436
train_Sen,0.8140
train_Spe,0.6548
train_PPV,0.5469
train_NPV,0.8730
train_Youden Index,0.4687
train_AUC,0.7564
train_95% CIs,[0.6698-0.8429]
train_Std,0.0442
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.6810
test_Cutoff,0.4593
test_Acc,0.8182
test_MCC,0.6422
test_Sen,0.8947
test_Spe,0.7778
test_PPV,0.6800
test_NPV,0.9333
test_Youden Index,0.6725
test_AUC,0.8699
test_95% CIs,[0.7726-0.9672]
test_Std,0.0496
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.7882
cv_train_Cutoff,0.5154
cv_train_Acc,0.7411
cv_train_MCC,0.4830
cv_train_Sen,0.7708
cv_train_Spe,0.7113
cv_train_PPV,0.7275
cv_train_NPV,0.7563
cv_train_Youden Index,0.4821
cv_train_AUC,0.7960
cv_train_95% CIs,[0.7626-0.8294]
cv_train_Std,0.0170
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.5795
cv_val_Cutoff,0.5298
cv_val_Acc,0.7087
cv_val_MCC,0.3388
cv_val_Sen,0.5349
cv_val_Spe,0.7976
cv_val_PPV,0.5750
cv_val_NPV,0.7701
cv_val_Youden Index,0.3325
cv_val_AUC,0.7229
cv_val_95% CIs,[0.6320-0.8138]
cv_val_Std,0.0464
