,Coef
PCA_feature_2,-1.0823855471829236
PCA_feature_10,-1.9751410918238068
PCA_feature_11,-1.6675479413747443
PCA_feature_13,-2.6379410068272704
PCA_feature_14,-3.0044396292858866
PCA_feature_16,1.3780295738806656
PCA_feature_20,-4.312076997308771
PCA_feature_25,1.6639880824375042
PCA_feature_33,-2.8091873350800256
PCA_feature_60,-7.186129214273637
PCA_feature_129,4412166165467848.0
PCA_feature_147,-1360218951940065.2
PCA_feature_148,-4730045265485625.0
PCA_feature_150,-1.0772702943551224e+16
PCA_feature_159,6763220328157527.0
PCA_feature_160,5607066610576098.0
PCA_feature_161,3774701301887066.0
PCA_feature_167,3627968585070647.5
