,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9726
balance_train_Cutoff,0.4382
balance_train_Acc,0.9524
balance_train_MCC,0.9050
balance_train_Sen,0.9643
balance_train_Spe,0.9405
balance_train_PPV,0.9419
balance_train_NPV,0.9634
balance_train_Youden Index,0.9048
balance_train_AUC,0.9806
balance_train_95% CIs,[0.9589-1.0000]
balance_train_Std,0.0111
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.9464
train_Cutoff,0.4382
train_Acc,0.9449
train_MCC,0.8802
train_Sen,0.9535
train_Spe,0.9405
train_PPV,0.8913
train_NPV,0.9753
train_Youden Index,0.8940
train_AUC,0.9795
train_95% CIs,[0.9569-1.0000]
train_Std,0.0115
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.5174
test_Cutoff,2.0000
test_Acc,0.6545
test_MCC,0.0000
test_Sen,0.0000
test_Spe,1.0000
test_PPV,0.0000
test_NPV,0.6545
test_Youden Index,0.0000
test_AUC,0.4993
test_95% CIs,[0.3574-0.6412]
test_Std,0.0724
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9866
cv_train_Cutoff,0.5133
cv_train_Acc,0.9539
cv_train_MCC,0.9079
cv_train_Sen,0.9643
cv_train_Spe,0.9435
cv_train_PPV,0.9446
cv_train_NPV,0.9635
cv_train_Youden Index,0.9077
cv_train_AUC,0.9883
cv_train_95% CIs,[0.9818-0.9948]
cv_train_Std,0.0033
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.4898
cv_val_Cutoff,2.0000
cv_val_Acc,0.6614
cv_val_MCC,0.0000
cv_val_Sen,0.0000
cv_val_Spe,1.0000
cv_val_PPV,0.0000
cv_val_NPV,0.6614
cv_val_Youden Index,0.0000
cv_val_AUC,0.4945
cv_val_95% CIs,[0.4019-0.5871]
cv_val_Std,0.0472
