,label,PCA_feature_3,PCA_feature_129,PCA_feature_131,PCA_feature_140,PCA_feature_154
13,0.0,5.892691397010167,-3.3653635433950058e-15,2.6645352591003757e-15,-1.942890293094024e-16,-5.898059818321144e-16
13,1.0,3.752443227956284,-3.608224830031759e-15,8.881784197001252e-16,5.551115123125783e-16,-7.216449660063518e-16
16,1.0,4.0616414260344555,4.649058915617843e-16,-2.0816681711721685e-17,3.3306690738754696e-16,4.649058915617843e-16
16,0.0,-17.773352285261133,1.249000902703301e-16,-1.2004286453759505e-15,-1.609823385706477e-15,-4.440892098500626e-16
17,1.0,3.949183249362618,1.6566609195578508e-15,2.0816681711721685e-15,6.38378239159465e-16,-3.608224830031759e-16
17,0.0,-5.930732841647412,-1.1379786002407855e-15,5.689893001203927e-16,2.220446049250313e-16,-5.551115123125783e-17
18,1.0,-3.618688830225743,1.3322676295501878e-15,7.077671781985373e-16,1.249000902703301e-16,-7.771561172376096e-16
18,0.0,14.105391365313107,-1.3877787807814457e-15,2.4980018054066022e-15,4.996003610813204e-16,1.1102230246251565e-16
19,1.0,8.509448401353094,1.1657341758564144e-15,-3.885780586188048e-16,1.1102230246251565e-16,3.3306690738754696e-16
19,0.0,-19.380880548218407,2.3869795029440866e-15,2.7408630920433552e-15,-1.7208456881689926e-15,-1.304512053934559e-15
20,0.0,-10.968484579875305,1.1379786002407855e-15,-1.7486012637846216e-15,-3.608224830031759e-16,2.42861286636753e-16
20,1.0,6.730154175306302,1.582067810090848e-15,1.9081958235744878e-16,-1.8041124150158794e-16,8.326672684688674e-17
21,0.0,-20.907911013696282,-8.187894806610529e-16,-2.96637714392034e-16,-2.609024107869118e-15,-2.220446049250313e-16
21,1.0,-5.350835435246644,-1.0824674490095276e-15,-2.220446049250313e-16,-1.27675647831893e-15,-7.216449660063518e-16
22,0.0,19.938035020869883,-4.9404924595819466e-15,4.773959005888173e-15,1.6375789613221059e-15,5.551115123125783e-16
22,1.0,6.403486560666575,1.429412144204889e-15,-2.3071822230491534e-16,5.551115123125783e-16,1.942890293094024e-16
23,1.0,19.07110791414616,6.800116025829084e-16,-1.3183898417423734e-15,8.049116928532385e-16,7.771561172376096e-16
23,0.0,-2.109202742620304,1.2628786905111156e-15,1.3877787807814457e-16,-1.1102230246251565e-16,8.187894806610529e-16
24,0.0,-16.090905342686384,5.967448757360216e-16,6.192962809237201e-16,-4.822531263215524e-16,-8.743006318923108e-16
24,1.0,11.166337991513627,1.2212453270876722e-15,-2.220446049250313e-16,5.273559366969494e-16,2.7755575615628914e-17
25,0.0,-15.633493051881077,-3.122502256758253e-16,3.95516952522712e-16,-1.6653345369377348e-15,-1.1379786002407855e-15
27,0.0,-10.430777800481074,7.632783294297951e-16,1.4779844015322396e-15,9.71445146547012e-17,-3.885780586188048e-16
27,1.0,-8.225663490204155,-2.7755575615628914e-17,3.191891195797325e-16,-1.2559397966072083e-15,-5.134781488891349e-16
28,0.0,-7.342084794874495,-6.661338147750939e-16,6.522560269672795e-16,-8.118505867571457e-16,-9.020562075079397e-16
28,1.0,-8.730198129624107,1.6375789613221059e-15,0.0,-7.042977312465837e-16,-4.85722573273506e-17
29,1.0,6.367630478436662,1.6237011735142914e-15,-9.43689570931383e-16,1.3877787807814457e-16,2.498001805406602e-16
29,0.0,-19.133230205897295,-8.881784197001252e-16,1.4849232954361469e-15,-1.27675647831893e-15,-1.27675647831893e-15
30,0.0,-19.79545896044667,-1.2906342661267445e-15,1.762479051592436e-15,-8.881784197001252e-16,-1.4155343563970746e-15
31,1.0,33.87351788750141,1.2628786905111156e-15,1.27675647831893e-15,2.6229018956769323e-15,7.424616477180734e-16
32,1.0,4.937632087778015,1.9532986339498848e-15,-1.9446250165700008e-15,8.604228440844963e-16,3.885780586188048e-16
33,1.0,10.795953348002081,8.465450562766819e-16,-7.979727989493313e-16,8.326672684688674e-16,-3.0531133177191805e-16
34,1.0,-5.947411353994331,7.91033905045424e-16,-1.0685896612017132e-15,-5.273559366969494e-16,6.106226635438361e-16
34,0.0,1.866382247271289,-1.6930901125533637e-15,1.0547118733938987e-15,9.020562075079397e-16,-1.3461454173580023e-15
35,0.0,-11.130356763588717,-6.661338147750939e-16,2.2898349882893854e-16,-4.996003610813204e-16,-5.273559366969494e-16
35,1.0,4.557445127961215,1.5543122344752192e-15,-9.43689570931383e-16,1.3877787807814457e-17,-4.163336342344337e-17
36,0.0,-5.480417170129288,-5.273559366969494e-16,1.9845236565174673e-15,1.942890293094024e-16,-1.1934897514720433e-15
37,1.0,13.320923467877913,1.8876908499873557e-15,-8.326672684688674e-16,4.163336342344337e-16,-4.440892098500626e-16
37,0.0,-22.90122669435643,-1.5404344466674047e-15,2.192690473634684e-15,-2.3245294578089215e-15,-2.4424906541753444e-15
38,1.0,-1.581277640019615,9.853229343548264e-16,-4.440892098500626e-16,8.326672684688674e-16,-5.551115123125783e-17
39,1.0,4.639050662304868,1.3877787807814457e-15,-6.661338147750939e-16,-4.163336342344337e-16,1.3877787807814457e-16
39,0.0,-17.040804739518396,1.3739009929736312e-15,-1.7763568394002505e-15,-1.1102230246251565e-15,-2.220446049250313e-16
40,1.0,0.9617731741340474,8.604228440844963e-16,-9.71445146547012e-17,-2.7755575615628914e-17,1.1102230246251565e-16
41,0.0,-5.00872430915185,1.0009354456386177e-15,1.491862189340054e-16,-9.992007221626409e-16,2.914335439641036e-16
41,1.0,1.9392463220876346,-1.6653345369377348e-16,-3.0531133177191805e-16,-4.440892098500626e-16,-2.220446049250313e-16
42,1.0,2.8471864884504967,7.771561172376096e-16,1.2628786905111156e-15,5.551115123125783e-16,-5.551115123125783e-17
42,0.0,-5.11128650364826,5.828670879282072e-16,5.551115123125783e-17,-1.1102230246251565e-15,-1.1102230246251565e-16
43,1.0,21.386606659038797,1.2073675392798577e-15,-6.661338147750939e-16,1.5543122344752192e-15,1.2212453270876722e-15
43,0.0,-18.234070782388315,-3.400058012914542e-16,1.2906342661267445e-15,-2.0816681711721685e-15,-5.689893001203927e-16
45,1.0,17.887345642933894,1.4432899320127035e-15,-5.828670879282072e-16,1.4988010832439613e-15,7.771561172376096e-16
46,0.0,-15.027642783677342,1.457167719820518e-15,8.743006318923108e-16,-1.2212453270876722e-15,-8.881784197001252e-16
47,0.0,-14.15014407663174,-1.942890293094024e-16,3.3306690738754696e-16,-1.304512053934559e-15,-2.3592239273284576e-16
49,0.0,35.33501409060131,3.469446951953614e-16,-1.1379786002407855e-15,3.6637359812630166e-15,-4.475586568020162e-16
50,0.0,-7.662748716347271,1.4224732503009818e-16,1.1934897514720433e-15,-9.71445146547012e-17,2.8449465006019636e-16
50,1.0,-0.49881968229071205,-1.5265566588595902e-16,-4.3021142204224816e-16,-1.942890293094024e-16,9.992007221626409e-16
51,1.0,-1.9096411830177387,7.355227538141662e-16,7.91033905045424e-16,-1.6653345369377348e-16,3.3306690738754696e-16
51,0.0,-17.546406712183174,-1.8110513089197866e-15,2.9976021664879227e-15,-1.5543122344752192e-15,1.6653345369377348e-16
52,0.0,-15.462047919925677,-1.762479051592436e-15,3.4555691641457997e-15,-2.275957200481571e-15,1.6653345369377348e-15
53,1.0,13.038253965300008,9.43689570931383e-16,9.43689570931383e-16,3.4416913763379853e-15,3.3306690738754696e-16
53,0.0,-17.727360928874916,-5.828670879282072e-16,1.0547118733938987e-15,-5.412337245047638e-16,2.7755575615628914e-17
54,1.0,0.2667460131061128,6.591949208711867e-16,3.3306690738754696e-16,2.498001805406602e-16,3.469446951953614e-16
54,0.0,-2.074169770652383,-3.0531133177191805e-16,1.5265566588595902e-16,-1.2455314557513475e-15,1.942890293094024e-16
55,0.0,-11.672765639746494,1.6479873021779667e-16,4.787836793695988e-16,-2.534430998402115e-15,3.5388358909926865e-16
55,1.0,-4.206210211517652,1.7069679003611782e-15,-1.0269562977782698e-15,-5.273559366969494e-16,8.881784197001252e-16
56,1.0,11.662694398559479,-1.7069679003611782e-15,-1.1761425167122752e-15,-1.2238474123016374e-15,1.4155343563970746e-15
56,0.0,1.235158285011429,8.81239525796218e-16,1.1830814106161824e-15,6.106226635438361e-16,1.0547118733938987e-15
57,1.0,5.0713745425967725,2.7712207528729493e-15,-1.2177758801357186e-15,-1.0824674490095276e-15,8.569533971325427e-16
58,0.0,2.1832717825744856,-2.220446049250313e-16,2.4980018054066022e-15,1.887379141862766e-15,-1.1102230246251565e-16
59,1.0,18.958589288396194,1.0967789176863363e-15,-2.467210463708014e-15,2.6645352591003757e-15,1.6982942829812941e-15
61,0.0,-4.573440680200146,2.723515857283587e-15,-1.6028844918025698e-15,-1.734723475976807e-16,5.551115123125783e-17
62,0.0,6.361401662823677,-1.457167719820518e-16,-1.1258355359089478e-15,8.239936510889834e-16,1.0269562977782698e-15
62,1.0,7.3170466809705585,1.27675647831893e-15,-5.551115123125783e-16,-9.71445146547012e-17,-6.245004513516506e-17
63,0.0,-15.054721902435134,-6.800116025829084e-16,2.2898349882893854e-15,-2.4424906541753444e-15,4.0245584642661925e-16
65,0.0,-11.089550680057345,-8.326672684688674e-16,9.575673587391975e-16,-5.93275428784068e-16,8.326672684688674e-17
67,0.0,8.158247041711771,-2.3592239273284576e-16,-6.505213034913027e-16,2.7755575615628914e-17,2.636779683484747e-16
68,0.0,13.724237138367346,1.052977149917922e-15,0.0,-2.3592239273284576e-16,4.822531263215524e-16
74,0.0,-14.082435925362292,9.783840404509192e-16,1.3183898417423734e-15,-1.887379141862766e-15,-5.551115123125783e-17
76,0.0,-16.09780712830221,-1.1657341758564144e-15,1.9012569296705806e-15,-1.1518563880486e-15,-1.5543122344752192e-15
77,0.0,-17.89624816023759,-2.248201624865942e-15,8.604228440844963e-16,-1.214306433183765e-15,-7.216449660063518e-16
78,0.0,-10.880748090704511,-1.3877787807814457e-16,1.7590096046404824e-15,-7.077671781985373e-16,-1.8041124150158794e-16
79,0.0,14.147496338920371,-4.9404924595819466e-15,5.551115123125783e-15,8.326672684688674e-17,-1.3877787807814457e-15
80,0.0,9.038172796002572,1.1102230246251565e-16,-1.2628786905111156e-15,3.9898639947466563e-16,5.620504062164855e-16
81,0.0,-9.133471340704181,1.3183898417423734e-16,5.967448757360216e-16,-4.163336342344337e-16,-4.2327252813834093e-16
82,0.0,-6.949454735719571,-7.979727989493313e-16,1.249000902703301e-16,-5.273559366969494e-16,-9.853229343548264e-16
83,0.0,-9.253535018029472,7.771561172376096e-16,1.4155343563970746e-15,-4.440892098500626e-16,-8.049116928532385e-16
85,0.0,3.2212038119293767,2.220446049250313e-16,4.0939474033052647e-16,-1.1657341758564144e-15,-3.469446951953614e-16
87,0.0,-20.46368882337186,-3.9968028886505635e-15,2.4980018054066022e-15,-1.6514567491299204e-15,9.992007221626409e-16
88,0.0,0.7764920898276821,2.3245294578089215e-16,3.0531133177191805e-16,-1.6653345369377348e-16,6.453171330633722e-16
91,0.0,-17.856661914058204,-1.4988010832439613e-15,1.5265566588595902e-15,-1.887379141862766e-15,-8.326672684688674e-16
92,0.0,2.1406508346853186,6.38378239159465e-16,1.6618650899857812e-15,1.1657341758564144e-15,-3.608224830031759e-16
93,0.0,-4.176623159986273,2.220446049250313e-16,1.1934897514720433e-15,6.38378239159465e-16,-8.465450562766819e-16
95,0.0,-13.62335216497357,4.0939474033052647e-16,1.2420620087993939e-15,-9.43689570931383e-16,5.551115123125783e-17
96,0.0,11.309365577328451,3.2612801348363973e-16,2.7755575615628914e-16,1.1102230246251565e-15,-5.724587470723463e-16
97,0.0,28.251707256068997,-1.124100812432971e-15,1.3322676295501878e-15,-2.2898349882893854e-16,3.7296554733501353e-16
98,0.0,6.188512806624069,9.992007221626409e-16,2.0261570199409107e-15,2.4424906541753444e-15,-4.163336342344337e-16
99,0.0,-13.08908427426738,-1.1102230246251565e-16,1.096345236817342e-15,-2.2169766022983595e-15,7.91033905045424e-16
100,0.0,-8.736951000116017,-6.626643678231403e-16,-1.2420620087993939e-15,-6.106226635438361e-16,-7.112366251504909e-17
101,0.0,-14.376381910406543,5.967448757360216e-16,5.412337245047638e-16,-1.304512053934559e-15,2.7755575615628914e-17
102,0.0,-13.5933474296553,-3.58046925441613e-15,1.970645868709653e-15,-8.465450562766819e-16,1.3877787807814457e-15
103,0.0,3.094338891243155,1.5265566588595902e-16,2.498001805406602e-16,5.828670879282072e-16,1.1934897514720433e-15
104,0.0,-9.166407397865452,-1.797173521111972e-15,9.228728892196614e-16,4.163336342344337e-16,-1.5265566588595902e-16
105,0.0,-7.863044006887829,3.469446951953614e-17,2.1996293675385914e-15,-3.8163916471489756e-16,8.881784197001252e-16
107,0.0,-10.415633274596582,1.1449174941446927e-16,6.175615574477433e-16,-5.412337245047638e-16,-1.0547118733938987e-15
108,0.0,-10.436901268139179,7.095019016745141e-16,-1.9012569296705806e-15,-1.8578888427711604e-15,-7.216449660063518e-16
109,0.0,2.198875523448713,1.1102230246251565e-15,9.367506770274758e-16,-5.273559366969494e-16,7.077671781985373e-16
111,0.0,-14.018682167928075,-2.1094237467877974e-15,-3.191891195797325e-16,-2.2065682614424986e-15,-6.38378239159465e-16
112,0.0,11.787295127345958,-7.91033905045424e-16,1.3877787807814457e-16,9.159339953157541e-16,-2.1371793224034263e-15
113,0.0,-5.683107910454294,8.187894806610529e-16,3.677613769070831e-16,-6.38378239159465e-16,-1.8735013540549517e-16
114,0.0,-4.358317829551325,-2.0643209364124004e-15,6.29704621779581e-16,-1.949829186997931e-15,-2.636779683484747e-16
116,0.0,-18.04886689144242,-3.8441472227646045e-15,-1.7763568394002505e-15,1.27675647831893e-15,-4.85722573273506e-16
117,0.0,-4.093387072905957,8.049116928532385e-16,2.2898349882893854e-16,-9.43689570931383e-16,1.8821749714348357e-16
118,0.0,-14.229452973110956,1.734723475976807e-16,-6.826136877968736e-16,-1.85268467234323e-15,-6.38378239159465e-16
119,0.0,-15.959240036633016,-1.1796119636642288e-16,1.887379141862766e-15,-6.522560269672795e-16,-1.6618650899857812e-15
