,Value
balance_train_Number,168
balance_train_PosNum,84
balance_train_NegNum,84
balance_train_AUC-PR,0.9286
balance_train_Cutoff,0.6250
balance_train_Acc,0.9048
balance_train_MCC,0.8104
balance_train_Sen,0.9286
balance_train_Spe,0.8810
balance_train_PPV,0.8864
balance_train_NPV,0.9250
balance_train_Youden Index,0.8095
balance_train_AUC,0.9344
balance_train_95% CIs,[0.8940-0.9748]
balance_train_Std,0.0206
train_Number,127
train_PosNum,43
train_NegNum,84
train_AUC-PR,0.8673
train_Cutoff,0.6250
train_Acc,0.8898
train_MCC,0.7660
train_Sen,0.9070
train_Spe,0.8810
train_PPV,0.7959
train_NPV,0.9487
train_Youden Index,0.7879
train_AUC,0.9233
train_95% CIs,[0.8684-0.9782]
train_Std,0.0280
test_Number,55
test_PosNum,19
test_NegNum,36
test_AUC-PR,0.7576
test_Cutoff,0.6331
test_Acc,0.8182
test_MCC,0.5854
test_Sen,0.6316
test_Spe,0.9167
test_PPV,0.8000
test_NPV,0.8250
test_Youden Index,0.5482
test_AUC,0.7778
test_95% CIs,[0.6273-0.9283]
test_Std,0.0768
cv_train_Number,672
cv_train_PosNum,336
cv_train_NegNum,336
cv_train_AUC-PR,0.9432
cv_train_Cutoff,0.6656
cv_train_Acc,0.8884
cv_train_MCC,0.7770
cv_train_Sen,0.8780
cv_train_Spe,0.8988
cv_train_PPV,0.8967
cv_train_NPV,0.8805
cv_train_Youden Index,0.7768
cv_train_AUC,0.9379
cv_train_95% CIs,[0.9192-0.9565]
cv_train_Std,0.0095
cv_val_Number,127
cv_val_PosNum,43
cv_val_NegNum,84
cv_val_AUC-PR,0.7634
cv_val_Cutoff,0.7788
cv_val_Acc,0.8110
cv_val_MCC,0.5666
cv_val_Sen,0.6512
cv_val_Spe,0.8929
cv_val_PPV,0.7568
cv_val_NPV,0.8333
cv_val_Youden Index,0.5440
cv_val_AUC,0.7904
cv_val_95% CIs,[0.6913-0.8895]
cv_val_Std,0.0506
